,多空收益,多空仓位,纯多收益,纯多仓位,持有收益,仅量价收益
2019-07-03,0.0066521251554469175,-0.561935209500679,0.00018731207177014042,0.0,-0.009022556390977488,0.0066521251554469175
2019-07-04,0.0026251061293189586,-0.7974687911932674,0.00011828020580750831,0.0,-0.004552352048558417,0.0026251061293189586
2019-07-05,-0.0033840143386194587,-0.9447450738962128,0.00018725484398740555,0.0,0.004573170731707377,-0.0033840143386194587
2019-07-08,0.03271267384154545,-0.15602576453798608,6.897571069619524e-05,0.0,-0.03490136570561464,0.03271267384154545
2019-07-09,-0.000856126193181083,-0.39633697601347395,0.0,0.0,0.004716981132075526,-0.000856126193181083
2019-07-10,0.0030752436970247835,-0.6134082379326439,5.9119707554344814e-05,0.0,-0.007824726134585291,0.0030752436970247835
2019-07-11,0.0010311066029791496,-0.6134082379326439,3.941080841429745e-05,0.0,-0.001577287066246047,0.0010311066029791496
2019-07-12,-0.0018393793234003039,-0.7974687911932674,0.00011822776579095695,0.0,0.003159557661927437,-0.0018393793234003039
2019-07-15,-0.006577964657020074,-0.09386031921040802,2.9553447409513822e-05,0.0,0.007874015748031482,-0.006577964657020074
2019-07-16,-0.0005812141161024171,-0.6134082379326439,0.000108359438107275,0.0,0.004687499999999956,-0.0005554776018864346
2019-07-17,-0.0009607296806348222,-0.9447450738962128,9.849790691940363e-05,0.0,0.0015552099533437946,-0.0009114848142680162
2019-07-18,0.014404780343866387,-0.031327727361609055,9.848820603730601e-05,0.0,-0.01552795031055898,0.014404780343866387
2019-07-19,-0.0002980878530509484,-0.27830227900221255,0.00011817420847903826,0.0,0.009463722397476282,-0.00026772874879524956
2019-07-22,0.006089441448184377,0.613408237932644,-0.0002968574318843951,0.613408237932644,-0.0234375,0.004671427751641763
2019-07-23,0.012723960231775189,0.7974687911932673,0.012723960231775189,0.7974687911932673,0.02079999999999993,0.013748437061316123
2019-07-24,0.008736345649853263,0.7548933452725749,0.008736345649853263,0.7548933452725749,0.010971786833855912,0.009155829376758398
2019-07-25,0.005592883813379419,0.21758407049081485,0.005592883813379419,0.21758407049081485,0.007751937984496138,0.005623242917635118
2019-07-26,0.00029428511361595733,-0.15602576453798608,0.0003722979958849504,0.0,0.0015384615384614886,0.0003459817309205503
2019-07-29,-0.0001091759160349864,-0.9447450738962128,3.937007873999754e-05,0.0,-0.001536098310291889,-0.0001091759160349864
2019-07-30,-0.004494345497383805,-0.561935209500679,2.9526396598589244e-05,0.0,0.004615384615384688,-0.004521063668448542
2019-07-31,0.004330384404306178,-0.21758407049081485,0.00012794394087034533,0.0,-0.007656967840735107,0.003941105365961279
2019-08-01,0.0009834105671256543,0.09386031921040802,6.131624858198077e-05,0.09386031921040802,-0.00462962962962965,0.0009834105671256543
2019-08-02,-0.0013645474050301453,0.45324474600825654,-0.0013645474050301453,0.45324474600825654,-0.013953488372092981,-0.0014188926367763564
2019-08-05,-0.006399262095280477,0.39633697601347395,-0.006399262095280477,0.39633697601347395,-0.014150943396226467,-0.007971780553922878
2019-08-06,-0.009724894248482104,0.9776492756785788,-0.009724894248482104,0.9776492756785788,-0.02392344497607657,-0.011062348858164754
2019-08-07,-0.0018298427864405359,0.5084988673712059,-0.0018298427864405359,0.5084988673712059,-0.0016339869281045694,-0.0017066455474898513
2019-08-08,0.006532774940409656,0.7974687911932673,0.006532774940409656,0.7974687911932673,0.013093289689034338,0.009798754519161443
2019-08-09,-0.0038819439642331383,0.9111270911804993,-0.0038819439642331383,0.9111270911804993,-0.004846526655896577,-0.004567863253032329
2019-08-12,0.0147656283611027,0.9776492756785788,0.0147656283611027,0.9776492756785788,0.016233766233766156,0.015325208636127217
2019-08-13,-0.003233539504249847,0.7548933452725749,-0.003233539504249847,0.7548933452725749,-0.0031948881789137795,-0.0031732187462456206
2019-08-14,0.005985311902249468,0.613408237932644,0.005985311902249468,0.613408237932644,0.008012820512820484,0.006958854115192113
2019-08-15,0.0019284879455580381,0.5619352095006791,0.0019284879455580381,0.5619352095006791,0.0031796502384737746,0.002356655954159033
2019-08-16,0.004405348765335281,0.3379570423970245,0.004405348765335281,0.3379570423970245,0.007923930269413626,0.005196873314912828
2019-08-19,0.010839112830430766,0.9776492756785788,0.010839112830430766,0.9776492756785788,0.03301886792452824,0.014703426141097809
2019-08-20,-0.0015364712237180794,0.8755348612810272,-0.0015364712237180794,0.8755348612810272,-0.0015220700152207556,-0.0015364712237180794
2019-08-21,0.000932127840790714,0.031327727361609194,0.000932127840790714,0.031327727361609194,0.0015243902439023849,0.0009633941367151134
2019-08-22,0.00019493916669761262,0.15602576453798608,0.00019493916669761262,0.15602576453798608,0.004566210045662045,0.0005043677055335117
2019-08-23,-0.0005849692508894939,-0.21758407049081485,-0.0004761772156440864,0.0,-0.00303030303030305,-0.0005231073752492905
2019-08-26,0.0009128932349063057,0.15602576453798608,1.0419216617766242e-05,0.15602576453798608,-0.00455927051671734,0.00039972390810821124
2019-08-27,0.0027274358793119187,0.9111270911804993,0.0027274358793119187,0.9111270911804993,0.01984732824427482,0.0027452319942616547
2019-08-28,-0.004523929370246764,0.031327727361609194,-0.004523929370246764,0.031327727361609194,-0.004491017964071808,-0.004374468452440551
2019-08-29,-3.340159878300651e-05,-0.45324474600825654,0.00019322077422112178,0.0,0.0015037593984963404,-5.737480136640494e-05
2019-08-30,0.005233798441308883,0.45324474600825654,-5.9643029331193275e-05,0.45324474600825654,-0.012012012012012074,0.004569173087468506
2019-09-02,0.010812985212765448,0.9447450738962128,0.010812985212765448,0.9447450738962128,0.024316109422492405,0.010829794204123305
2019-09-03,0.006959302139257021,0.837678471994783,0.006959302139257021,0.837678471994783,0.007418397626112849,0.006709255755604853
2019-09-04,0.008594467972667556,0.7548933452725749,0.008594467972667556,0.7548933452725749,0.010309278350515427,0.008200040021300111
2019-09-05,0.004384068109119748,0.7099815003377987,0.004384068109119748,0.7099815003377987,0.005830903790087216,0.004384068109119748
2019-09-06,0.003932286125539693,0.21758407049081485,0.003932286125539693,0.21758407049081485,0.005797101449275477,0.0038704242498994903
2019-09-09,0.006203923420903392,0.9776492756785788,0.006203923420903392,0.9776492756785788,0.030259365994236287,0.002398259273089498
2019-09-10,-6.779122879534927e-05,0.837678471994783,-6.779122879534927e-05,0.837678471994783,0.0,-0.0001091837921564533
2019-09-11,-0.009485004198648547,0.5619352095006791,-0.009485004198648547,0.5619352095006791,-0.01118881118881121,-0.008478606005454928
2019-09-12,0.004076345616235218,0.5084988673712059,0.004076345616235218,0.5084988673712059,0.007072135785006983,0.004399477878211742
