库,f,w,S,表达式,sign,w归,贡献
h5_s42,1111,0.1739053545031796,0.10000000000000009,"abs(div(disp,open))",1.0,0.004196149681041096,0.0004196149681041099
h5_s42,1112,0.35494245795172746,0.8999999999999999,"abs(div(ts_std(sign(delta(limit_net,244)),20),abs(mul(abs(am",1.0,0.008564380814938348,0.007707942733444512
h5_s42,1144,0.0405026942453485,0.55,"slog(ts_std(sub(low,high),5))",1.0,0.00097728657075833,0.0005375076139170816
h5_s42,1145,0.06287604427441046,-0.15000000000000002,"abs(ts_std(div(sub(slog(amt_ent),high),high),5))",1.0,0.001517131510303033,-0.00022756972654545499
h5_s42,1146,0.14784575165943026,0.35,"ema(div(div(sub(low,high),ts_min(breadth,40)),high),5)",-1.0,0.003567359414788212,0.0012485757951758742
h5_s42,1147,0.1925527312504234,-0.050000000000000044,"slog(ts_std(limit_net,5))",1.0,0.004646090881608152,-0.0002323045440804078
h5_s42,1148,0.06785816846939141,0.09999999999999998,"abs(ts_min(abs(ts_min(div(low,high),5)),5))",-1.0,0.001637344823523899,0.00016373448235238987
h5_s42,1150,0.14952399367412375,0.55,"ts_std(div(div(amount,high),open),5)",1.0,0.0036078535945952925,0.001984319477027411
h5_s42,1172,0.009273909502125317,0.5,"ts_std(ts_zscore(ts_tsi(ts_decay_linear(breadth,244),10),244",1.0,0.00022376948950491137,0.00011188474475245568
h5_s42,1174,0.12053615162389342,0.25,"ssqrt(ts_std(returns,5))",1.0,0.0029084080569886876,0.0007271020142471719
h5_s42,1175,0.08962885785547178,-0.6,"ts_std(ts_tsi(nhnl,10),40)",1.0,0.002162648208140361,-0.0012975889248842164
h5_s42,1176,0.3120001628038839,-0.19999999999999996,"ts_std(ts_zscore(ts_tsi(ts_std(breadth,244),10),244),20)",1.0,0.007528229291009843,-0.0015056458582019682
h5_s42,1180,0.21655065976577406,-0.5,"ts_std(ts_zscore(close,244),10)",1.0,0.005225135157576634,-0.002612567578788317
h5_s137,30,0.13562393141711188,0.1499999999999999,"mul(beta120,ts_std(returns,5))",1.0,0.0014172618735332602,0.00021258928102998892
h5_s137,83,0.18000499966375588,0.95,"ts_mean(abs(returns),20)",1.0,0.001881041350174431,0.0017869892826657095
h5_s137,126,0.1723755098305002,-0.19999999999999996,"mul(ts_mean(ts_argmax(high,40),120),mul(skew120,sub(breadth,",-1.0,0.0018013136432557494,-0.0003602627286511498
h5_s137,172,0.0896575131880713,0.8,"ts_mean(high,60)",-1.0,0.0009369155855426453,0.0007495324684341163
h5_s137,178,0.15452907965504054,0.3999999999999999,"ts_std(slog(volume),5)",1.0,0.0016148195282270116,0.0006459278112908045
h5_s137,238,0.06411416272027519,1.0,"ts_std(ts_mean(ts_std(limit_net,60),10),60)",1.0,0.0006699891193796257,0.0006699891193796257
h5_s137,256,0.09486001198497628,-0.8,"div(delay(ts_std(limit_net,120),3),neg(xskew))",-1.0,0.0009912813830454433,-0.0007930251064363547
h5_s137,258,0.0870393910621962,0.8500000000000001,"div(delay(ts_std(limit_net,120),3),ts_decay_linear(ts_argmin",1.0,0.0009095563678110432,0.0007731229126393868
h5_s137,311,0.11811114236250471,0.5,"add(ts_std(low,20),ts_argmax(add(open,ts_corr(div(high,close",1.0,0.0012342542880210052,0.0006171271440105026
h5_s137,332,0.20781213871553017,0.25,"ts_max(add(ssqrt(abs(returns)),delay(nhnl,120)),5)",1.0,0.0021716242700052383,0.0005429060675013096
h5_s137,333,0.16455719127485338,0.5,"ts_max(add(ts_decay_linear(ssqrt(abs(returns)),40),delay(nhn",1.0,0.0017196126876185215,0.0008598063438092608
h5_s137,335,0.141223334653105,1.0,"ssqrt(ts_mean(ts_std(ts_zscore(returns,60),120),3))",1.0,0.0014757752983985606,0.0014757752983985606
h5_s137,336,0.3098589498587992,0.44999999999999996,"add(ts_std(ts_zscore(returns,60),120),delay(nhnl,120))",1.0,0.0032380072692135657,0.0014571032711461044
h5_s137,337,0.2068338224516637,0.8,"ema(add(ts_decay_linear(ssqrt(abs(returns)),40),delay(limit_",1.0,0.002161400924268628,0.0017291207394149026
h5_s137,339,0.11078029673735788,-0.19999999999999996,"ema(add(ssqrt(abs(ts_zscore(returns,60))),delay(nhnl,120)),5",1.0,0.0011576473949991162,-0.0002315294789998232
h5_s137,340,0.11297218039676672,-0.15000000000000002,"ema(abs(returns),5)",1.0,0.0011805524465578027,-0.00017708286698367044
h5_s137,342,0.33340884084332334,-0.6,"ema(add(ts_std(ts_zscore(returns,60),120),delay(nhnl,40)),5)",1.0,0.003484102204447242,-0.0020904613226683452
h5_s137,369,0.19215090911116695,0.5,"ts_std(abs(returns),20)",1.0,0.0020079653686668726,0.0010039826843334363
h5_s137,370,0.09846350268893973,0.3500000000000001,"ts_std(returns,3)",1.0,0.001028937642770374,0.000360128174969631
h5_s137,371,0.05692219089141145,0.0,"ts_std(slog(slog(close)),3)",1.0,0.000594833449122394,0.0
h5_s137,372,0.06574186749420782,-1.0,"neg(ts_std(slog(open),3))",-1.0,0.0006869985357367431,-0.0006869985357367431
h5_s137,374,0.04981962872517167,1.0,"abs(ts_std(breadth,20))",1.0,0.0005206121044273134,0.0005206121044273134
h5_s137,375,0.07900911609148749,0.75,"ts_std(neg(slog(slog(amount))),3)",1.0,0.0008256404804668579,0.0006192303603501434
h5_s137,561,0.26781465699987844,-0.85,"ts_std(ts_std(close,3),5)",1.0,0.0027986469539211804,-0.0023788499108330034
h5_s137,562,0.14430242711769609,-0.44999999999999996,"ts_std(ts_std(returns,5),5)",1.0,0.0015079516282656502,-0.0006785782327195425
h5_s137,563,0.1822337629431274,-0.35,"ts_std(ts_std(abs(returns),5),5)",1.0,0.0019043317915292794,-0.0006665161270352478
h5_s137,564,0.1261231211030255,-0.7,"ema(disp,10)",1.0,0.0013179789808672596,-0.0009225852866070817
h5_s137,565,0.280787398078411,-0.30000000000000004,"ts_std(mul(ts_std(close,5),disp),5)",1.0,0.0029342113129079248,-0.0008802633938723776
h5_s137,589,0.18827839000502153,-0.75,"ts_max(ts_zscore(disp,60),5)",1.0,0.0019674977784243405,-0.0014756233338182553
h5_s137,596,0.22281451189333443,0.02499999999999991,"ts_max(ts_std(limit_net,3),5)",1.0,0.002328398161568872,5.82099540392216e-05
h5_s137,625,0.1540745078869697,0.19999999999999996,"neg(div(ts_min(xskew,244),ts_std(volume,5)))",-1.0,0.001610069280767439,0.00032201385615348774
h5_s137,657,0.08200741976358329,0.75,"div(ts_min(breadth,244),close)",1.0,0.0008569725723427906,0.000642729429257093
h5_s137,660,0.2474665442874013,-0.85,"div(ts_min(breadth,244),add(ts_rank(nhnl,60),ts_rank(ts_argm",1.0,0.002586010407815921,-0.002198108846643533
h5_s137,661,0.08065550808797178,-0.8999999999999999,"add(ts_std(div(ts_argmax(returns,10),xskew),120),add(ts_std(",-1.0,0.0008428451771684394,-0.0007585606594515954
h5_s137,694,0.11956096982922992,-0.7,"ts_mean(ts_er(ts_tsi(disp,120),20),5)",1.0,0.0012494048972853204,-0.0008745834280997242
h5_s137,699,0.2454740988448697,-0.5,"ts_mean(abs(disp),5)",1.0,0.002565189473550931,-0.0012825947367754655
h5_s137,702,0.11269061260346991,0.44999999999999996,"ts_argmax(ts_slope(disp,10),60)",-1.0,0.0011776100801621026,0.0005299245360729461
h5_s137,729,0.19529259731450735,0.4,"ts_corr(ssqrt(amt_ent),sign(limit_net),40)",-1.0,0.0020407958202147605,0.0008163183280859043
h5_s137,731,0.1443555039232374,-0.30000000000000004,"slog(ts_slope(disp,10))",1.0,0.0015085062776706382,-0.0004525518833011915
h5_s137,735,0.4167932197280749,0.725,"ts_min(open,40)",-1.0,0.004355463916254246,0.003157711339284328
h5_s137,736,0.06884301462282526,-0.6,"ts_zscore(disp,20)",1.0,0.0007194053355078644,-0.00043164320130471866
h5_s137,758,0.03795699766399695,0.9,"mul(ts_corr(amt_ent,volume,20),ts_corr(amt_ent,ts_argmin(ts_",-1.0,0.0003966483279232422,0.000356983495130918
h5_s137,779,0.2437256246318996,-0.85,"ts_sum(ts_rank(ts_rank(ts_mean(disp,5),20),20),40)",1.0,0.002546918023866455,-0.0021648803202864867
h5_s137,780,0.133668342050965,-0.75,"div(abs(ts_rank(ts_max(disp,5),20)),ts_sum(ts_rank(limit_net",1.0,0.0013968260830354684,-0.0010476195622766012
h5_s137,781,0.15088654702121332,-0.9,"div(neg(abs(ssqrt(add(skew120,low)))),ts_min(ts_rank(ts_mean",1.0,0.001576755282698345,-0.0014190797544285105
h5_s137,782,0.11553059984400058,0.2749999999999999,"ts_sum(ts_rank(ts_rank(ema(ts_rank(disp,20),20),20),20),40)",1.0,0.001207287774911609,0.0003320041381006924
h5_s137,783,0.13952536656176237,-0.7,"ts_sum(ts_rank(ts_rank(disp,20),20),20)",1.0,0.0014580316346277853,-0.0010206221442394497
h5_s137,838,0.21845960027768696,-0.85,"ssqrt(slog(ts_max(ts_decay_linear(ts_er(disp,10),3),5)))",1.0,0.0022828895988028946,-0.0019404561589824604
h5_s137,840,0.02598995109913579,1.0,"ts_mean(div(ts_max(nhnl,244),sub(volume,ts_slope(returns,10)",1.0,0.0002715934157262716,0.0002715934157262716
h5_s137,841,0.12588064056392784,0.9,"ts_argmax(ts_decay_linear(ts_slope(disp,10),3),60)",-1.0,0.0013154450739118566,0.001183900566520671
h5_s137,842,0.24033031589839066,-0.925,"ts_argmax(ts_decay_linear(ts_er(ts_decay_linear(ts_er(disp,1",-1.0,0.0025114372531308145,-0.0023230794591460034
h5_s137,843,0.19083679101756923,-0.85,"ts_decay_linear(ts_er(disp,10),3)",1.0,0.001994232914136792,-0.0016950979770162732
h5_s137,844,0.053621887380287316,0.25,"ts_sum(ts_er(ts_argmax(ts_decay_linear(ts_er(high,10),5),60)",-1.0,0.0005603454772096875,0.00014008636930242188
h5_s137,896,0.17282802445551493,-0.7,"ts_rank(mul(ts_decay_linear(ts_sum(disp,5),5),ts_mean(entrop",1.0,0.0018060423936949114,-0.0012642296755864379
h5_s137,938,0.08110634103427286,-0.050000000000000044,"mul(ts_argmin(sign(ts_mean(xskew,3)),120),ts_argmin(ts_corr(",1.0,0.0008475563541668415,-4.2377817708342116e-05
h5_s137,940,0.19766328450778972,-0.9,"mul(ts_max(ts_std(add(returns,nhnl),20),3),ts_max(ts_zscore(",1.0,0.0020655693578788426,-0.0018590124220909585
h5_s137,944,0.16012509045548515,-0.30000000000000004,"mul(ts_argmin(sign(ts_mean(xskew,3)),244),disp)",1.0,0.0016732975023461855,-0.0005019892507038557
h5_s137,947,0.07937783092025737,-0.65,"ts_corr(ts_er(div(returns,close),10),open,40)",1.0,0.0008294935281079467,-0.0005391707932701654
h5_s137,988,0.0028387958293554245,0.0,ts_zscore(ts_decay_linear(ts_zscore(ts_zscore(ts_decay_linea,1.0,2.9665244574845343e-05,0.0
h5_s137,989,0.2283816666932916,-0.09999999999999998,"ts_max(delta(disp,10),5)",1.0,0.002386574592229704,-0.00023865745922297034
h5_s137,991,0.1746129926572997,-0.5,"ts_zscore(ts_mean(ts_decay_linear(neg(disp),10),5),5)",-1.0,0.0018246952033533963,-0.0009123476016766981
h5_s137,993,0.13603881886509905,-0.6,"ts_zscore(ts_rank(disp,40),60)",1.0,0.0014215974222501853,-0.0008529584533501112
h5_s137,994,0.1395159791288416,-0.95,"ts_decay_linear(ts_zscore(ts_decay_linear(disp,120),20),5)",1.0,0.001457933536522016,-0.0013850368596959152
h5_s137,997,0.23939739354180053,-0.7,"ts_decay_linear(disp,5)",1.0,0.0025016882709773956,-0.0017511817896841769
h5_s137,1038,0.15087278552339986,0.8500000000000001,"ts_decay_linear(mul(ts_std(slog(high),20),ts_argmin(disp,10)",1.0,0.0015766114758792244,0.0013401197544973408
h5_s137,1039,0.047270995580869224,-0.4,"ts_decay_linear(mul(ts_std(ts_mean(ts_argmax(limit_net,40),5",1.0,0.0004939790423467424,-0.00019759161693869696
h5_s137,1043,0.23693898828344134,-0.65,"ts_decay_linear(mul(ts_std(slog(high),20),ts_er(disp,5)),10)",1.0,0.002475998084843132,-0.001609398755148036
h5_s137,1044,0.1676276735520276,-0.95,"ts_decay_linear(mul(ts_std(slog(high),20),delta(disp,10)),10",1.0,0.0017516990415483086,-0.0016641140894708931
h5_s137,1045,0.07177137058999519,-0.75,"ts_decay_linear(mul(ts_std(sub(ts_min(beta120,60),div(amount",1.0,0.0007500064781014933,-0.0005625048585761199
h5_s137,1048,0.25332424808663023,1.0,"ts_decay_linear(mul(ts_std(open,20),ts_argmin(ts_argmin(disp",1.0,0.0026472230579312277,0.0026472230579312277
h5_s137,1090,0.22830436516091432,0.10000000000000009,"ts_std(ts_std(neg(limit_net),3),3)",1.0,0.0023857667958956845,0.00023857667958956868
h5_s137,1091,0.1437491053180313,0.44999999999999996,"ts_std(neg(limit_net),3)",1.0,0.0015021694489535944,0.0006759762520291174
h5_s137,1092,0.18743530591765056,0.25,"ts_std(neg(limit_net),10)",1.0,0.001958687600746047,0.0004896719001865117
h5_s137,1093,0.2454740988448697,-0.5,"ts_sum(disp,5)",1.0,0.002565189473550931,-0.0012825947367754655
h5_s137,1131,0.14099167472473678,-0.25,"ts_max(ts_rank(ts_rank(ts_slope(disp,10),60),60),3)",1.0,0.0014733544661702724,-0.0003683386165425681
h5_s137,1132,0.13824913223593424,-0.8,"ts_max(ts_rank(ema(ts_argmin(disp,10),20),60),5)",1.0,0.001444695063177664,-0.0011557560505421312
h5_s137,1133,0.15973087850522663,-0.7,"ts_max(ts_rank(disp,60),5)",1.0,0.0016691780113289676,-0.0011684246079302772
h5_s137,1134,0.15312942862799475,-0.95,"ts_rank(ema(ts_tsi(disp,40),20),60)",1.0,0.0016001932597199968,-0.0015201835967339969
h5_s137,1181,0.04578343795105718,1.0,"sub(ts_zscore(ts_corr(ts_zscore(ts_zscore(amount,120),120),t",1.0,0.00047843415516210416,0.00047843415516210416
h5_s137,1220,0.2300040639762536,0.25,"div(div(ts_min(ts_max(close,60),20),ts_std(ts_mean(ts_std(li",-1.0,0.002403528545627458,0.0006008821364068645
h5_s137,1221,0.22830436516091432,0.10000000000000009,"ts_std(ts_std(limit_net,3),3)",1.0,0.0023857667958956845,0.00023857667958956868
h5_s137,1222,0.12081057872042213,0.19999999999999996,"div(div(ema(amount,60),ts_mean(ts_std(limit_net,3),3)),ts_st",-1.0,0.001262463234555224,0.00025249264691104475
h5_s137,1223,0.22447679615736327,-0.3500000000000001,"ts_slope(div(ema(ts_decay_linear(slog(limit_net),60),60),ts_",-1.0,0.002345768931504281,-0.0008210191260264986
h5_s137,1224,0.138054716714941,-0.050000000000000044,"div(div(ema(ts_decay_linear(slog(xskew),60),60),ts_mean(ts_s",-1.0,0.0014426634327519142,-7.213317163759577e-05
h5_s137,1225,0.13496226062832284,0.30000000000000004,"div(div(ema(ts_decay_linear(slog(xskew),60),60),ts_mean(ts_s",-1.0,0.001410347453843587,0.00042310423615307615
h5_s137,1266,0.17952978953374463,0.050000000000000044,"sub(neg(div(close,disp)),ts_max(ts_sum(skew120,244),60))",1.0,0.001876075433081891,9.380377165409464e-05
h5_s137,1267,0.17968017434420103,0.19999999999999996,"mul(abs(entropy120),div(neg(div(close,disp)),ts_max(ts_sum(d",1.0,0.0018776469452478587,0.0003755293890495716
h5_s137,1269,0.12692189316443767,0.44999999999999996,"ts_std(ts_decay_linear(limit_net,20),3)",1.0,0.0013263261005566406,0.0005968467452504882
h5_s137,1270,0.04076920925811989,-1.0,"div(low,high)",-1.0,0.0004260357688491418,-0.0004260357688491418
h5_s137,1271,0.15685784450074536,-0.95,"sub(div(low,neg(open)),ts_std(ts_sum(disp,244),60))",1.0,0.0016391549798966097,-0.0015571972309017792
h5_s137,1272,0.05699262558697211,0.95,"div(close,ts_std(ts_decay_linear(ts_mean(breadth,10),20),3))",-1.0,0.0005955694874273525,0.0005657910130559848
h5_s137,1275,0.05616363256888995,-0.30000000000000004,"ts_std(sub(neg(high),ts_max(ts_sum(skew120,244),60)),3)",1.0,0.0005869065605701468,-0.00017607196817104407
h5_s137,1311,0.23082277051910105,-0.55,"ts_max(ts_slope(disp,10),3)",1.0,0.0024120839794411365,-0.0013266461886926252
h5_s137,1312,0.17927207412102805,0.050000000000000044,"div(disp,close)",1.0,0.0018733823226193887,9.366911613096952e-05
h5_s137,1315,0.1344250040200783,-0.7,"delay(ts_rank(disp,40),3)",1.0,0.001404733154809392,-0.0009833132083665744
h5_s137,1316,0.1085185429424118,0.7,"ts_sum(slog(ts_max(disp,3)),3)",1.0,0.0011340122047535414,0.0007938085433274789
h5_s137,1317,0.03991217600481853,0.25,"ts_std(slog(slog(ts_argmin(limit_net,10))),20)",1.0,0.00041707982323126587,0.00010426995580781647
h5_s137,1320,0.11376396208301173,-0.42500000000000004,"ts_max(ts_rank(disp,40),3)",1.0,0.001188826517249838,-0.0005052512698311812
h5_s137,1351,0.2668332992837728,0.375,"ts_max(abs(limit_net),10)",1.0,0.0027883918251927803,0.0010456469344472927
h5_s137,1352,0.03859532621970026,-0.875,"ts_max(ts_std(ts_std(ts_zscore(breadth,10),10),20),3)",1.0,0.000403318822690154,-0.00035290396985388476
h5_s137,1353,0.1959442075665563,0.44999999999999996,"ts_max(disp,3)",1.0,0.0020476051079044984,0.0009214222985570241
h5_s137,1354,0.1284186962499866,-0.15000000000000002,"ts_std(ts_zscore(breadth,10),20)",1.0,0.0013419676021940708,-0.00020129514032911065
h5_s137,1355,0.20721579807129062,0.8500000000000001,"ts_max(ts_std(ts_std(breadth,10),10),3)",1.0,0.0021653925463714523,0.0018405836644157347
h5_s137,1356,0.04697687130495693,0.675,"ts_max(ts_max(ts_std(ts_std(breadth,10),20),20),3)",1.0,0.0004909054614677967,0.00033136118649076284
h5_s137,1357,0.08013690065939427,1.0,"ts_std(ts_std(breadth,244),20)",1.0,0.0008374257609328672,0.0008374257609328672
h5_s137,1358,0.04829048480205267,-0.8500000000000001,"ts_min(nhnl,20)",-1.0,0.0005046326429949766,-0.00042893774654573013
h5_s137,1359,0.09201129295764575,0.8,"ts_max(ts_std(ts_std(breadth,3),20),3)",1.0,0.0009615124416524429,0.0007692099533219543
