,p六库,恐慌,仓位,收益,标的开→开,货基,库数
2021-07-12,0.40871379905739147,0,0.49045655886886974,0.0012325616072278213,0.00778967867575453,2.9627288708145016e-05,4
2021-07-13,0.0756191642007665,0,0.0907429970409198,-0.002231874280469628,0.019323671497584627,8.887923287348443e-05,4
2021-07-14,0.18957902683863503,0,0.22749483220636202,0.0031851772359513973,0.006635071090047573,0.0002567394094994402,4
2021-07-15,-0.046564085782301395,0,-0.05587690293876167,-0.0018627289664144772,-0.019774011299435124,0.0,4
2021-07-16,-0.38393002786064107,0,-0.46071603343276923,0.00046319381774723146,0.0019212295869357465,0.00021722816856906135,4
2021-07-19,-0.8844329187558952,0,-1.0,6.399080877283358e-05,-0.003835091083413289,4.9359316077079995e-05,4
2021-07-20,-0.9361621329839476,0,-1.0,0.002848735170702551,-0.006737247353224118,9.871375971304275e-06,4
2021-07-21,0.15475817830879535,0,0.18570981397055442,-0.019261389618904445,0.019379844961240345,5.922767116794958e-05,4
2021-07-22,0.1376400992791856,0,0.16516811913502272,-0.019584520363272222,0.019011406844106515,9.8706939097859e-06,4
2021-07-23,0.3765852078225941,0,0.4519022493871129,0.0007550139882328766,0.003731343283582156,8.88353683212717e-05,4
2021-07-26,0.7309292974189546,0,0.8771151569027456,-0.0014095309969829194,-0.008364312267658103,0.00013817607579946767,4
2021-07-27,0.9195315868594276,0,1.0,-0.0048281219395401144,-0.010309278350515316,7.89468490338674e-05,4
2021-07-28,0.9610187295540591,0,1.0,-0.026633414146426438,-0.030303030303030276,5.9205462690670174e-05,4
2021-07-29,0.9017354719096917,0,1.0,-0.010742187500000111,-0.010742187500000111,9.866992935148033e-06,4
2021-07-30,0.7750055271996059,0,0.9300066326395271,0.03060217176702884,0.03060217176702884,0.0003552082408313506,4
2021-08-02,0.6690581388668001,0,0.8028697666401601,0.007627838565361974,0.00766283524904221,0.0,4
2021-08-03,0.4851812347501411,0,0.5822174817001693,0.016747628690374092,0.018060836501901045,0.00020715370805146627,4
2021-08-04,-0.07561916420076645,0,-0.09074299704091973,-0.012854290692313761,-0.015873015873015817,0.0,4
2021-08-05,-0.5469688870501099,0,-0.6563626644601319,0.014087429680016913,0.024667931688804545,0.00014794504334791903,4
2021-08-06,-0.8798011433531701,0,-1.0,-4.4138828035024055e-05,0.0009259259259257746,0.00029584631769941083,4
2021-08-09,-0.932604154557251,0,-1.0,-0.001993361677372634,0.0027752081406107187,0.0,4
2021-08-10,-0.9610187295540589,0,-1.0,-0.0018450184501845879,0.0018450184501845879,0.0,4
2021-08-11,-0.9361621329839476,0,-1.0,-0.009030637342215542,0.009208103130755152,8.873289426980513e-05,4
2021-08-12,-0.9243781041116594,0,-1.0,-0.007718762046328598,0.008211678832116709,0.0002464583928940556,4
2021-08-13,-0.917127971158242,0,-1.0,-0.00631512981566984,0.0063348416289594756,9.855906644817836e-06,4
2021-08-16,-0.7059650698559885,0,-0.8471580838271862,0.0017985611510791255,-0.0017985611510791255,0.0,4
2021-08-17,0.7575104720122661,0,0.9090125664147193,0.014436555437029876,-0.014414414414414378,4.928099035095279e-05,4
2021-08-18,0.8146300035232802,0,0.9775560042279362,0.019310085773979135,-0.02376599634369292,2.9567137112662678e-05,4
2021-08-19,0.4115362677710219,0,0.4938435213252263,0.004224095248535082,0.004681647940074862,2.9566262922831044e-05,4
2021-08-20,-0.3158480531609452,0,-0.37901766379313423,0.008873061509908957,0.009319664492078328,0.00019710259189897883,4
2021-08-23,0.19816848800673703,0,0.23780218560808442,0.0036675321885369537,0.008310249307479367,0.0,4
2021-08-24,-0.16807327794767035,0,-0.2016879335372044,-0.009999633978904342,0.025641025641025772,1.9707928499590466e-05,4
2021-08-25,-0.620327776499449,0,-0.7443933317993389,0.0003250700524013282,0.0017857142857142794,0.00015766032083863735,4
2021-08-26,-0.42929549553646695,0,-0.5151545946437603,-0.0005598319922607128,0.0017825311942958333,5.9113300492574794e-05,4
2021-08-27,-0.5923208708682937,0,-0.7107850450419524,0.009939751221360942,-0.013345195729537518,6.896144070323018e-05,4
2021-08-30,-0.6395444010988742,0,-0.7674532813186491,-0.0027804655453168782,0.0054102795311090635,6.895668535045196e-05,4
2021-08-31,-0.841922471034801,0,-1.0,-0.002325460056894146,0.0035874439461882623,0.00014775413711598517,4
2021-09-01,0.24214857099015263,0,0.2905782851881831,-0.0039876017342633414,0.00536193029490617,0.00013788348845245046,4
2021-09-02,-0.013668511905928687,0,-0.016402214287114424,0.02082590866995593,-0.021333333333333315,6.89322396083547e-05,4
2021-09-03,0.02914686504877026,0,0.03497623805852431,0.0058483916388014315,0.019981834695731227,0.0002757099531294216,4
2021-09-06,-0.33468322473504264,0,-0.40161986968205116,0.00019339644996851156,-0.013357079252003468,0.0,4
2021-09-07,-0.2107872551526705,0,-0.2529447061832046,0.0003312110507044104,0.013537906137184086,7.875876191243414e-05,4
2021-09-08,-0.5536893732433623,0,-0.6644272478920348,-0.007543200449634202,0.018699910952804988,2.953220979673432e-05,4
2021-09-09,-0.7280895136689461,0,-0.8737074164027353,-0.0010038273429756894,0.0034965034965035446,6.890645456603117e-05,4
2021-09-10,-0.9004974250337221,0,-1.0,0.0012658793061065278,-0.0017421602787456303,0.00012796031261674834,4
2021-09-13,-0.9611971747873959,0,-1.0,-0.0031127358778465447,0.003490401396160525,0.0,4
2021-09-14,-0.8117307032033805,0,-0.9740768438440566,-0.004032887155583698,0.004347826086956719,0.00015746946568651055,4
2021-09-15,-0.838412803117363,0,-1.0,0.00868440824816972,-0.008658008658008698,1.9680584119496913e-05,4
2021-09-16,0.3755628596198294,0,0.45067543154379525,-0.016872003382154506,0.017467248908296984,7.872078720772002e-05,4
2021-09-17,0.5514649776155441,0,0.6617579731386529,0.03757422611502601,-0.03776824034334769,0.00026566174372510964,4
2021-09-22,0.5891463406363076,0,0.706975608763569,-0.002919750031552589,-0.006244424620874156,0.0,4
2021-09-23,0.24043590334486561,0,0.28852308401383875,0.01247214653279692,0.018850987432674993,5.9023166592897525e-05,4
2021-09-24,0.6535782390683705,0,0.7842938868820446,-0.0007831120089664004,-0.0008810572687225626,0.00016722243534883496,4
2021-09-27,0.9610187295540589,0,1.0,-0.005054057006798325,-0.016754850088183337,3.933987686610685e-05,4
2021-09-28,0.9776492756785788,0,1.0,-0.023981113496492283,-0.030493273542600896,0.00019669164650593096,4
2021-09-29,0.9776492756785788,0,1.0,-0.005550416281221104,-0.005550416281221104,0.00018682031818451073,4
2021-09-30,0.9363405782172844,0,1.0,-0.022325581395348904,-0.022325581395348904,0.0006881568211085654,4
2021-10-08,0.8715750929075786,0,1.0,0.03044719314938149,0.03044719314938149,0.0,4
2021-10-11,0.8169853087152074,0,0.9803823704582488,-0.007386888273314907,-0.007386888273314907,5.8954732591098846e-05,4
2021-10-12,0.9011694320629986,0,1.0,-0.006521436721747556,-0.00651162790697668,0.00011790251427123977,4
2021-10-13,0.8341465210452202,0,1.0,-0.024792250962763406,-0.02528089887640461,0.0001277126661491934,4
2021-10-14,0.6086707872934288,0,0.7304049447521146,0.008645533141210526,0.008645533141210526,0.0002357471219205376,4
2021-10-15,0.14987033953190673,1,0.08992220371914404,0.013198535805709476,0.01333333333333342,5.892288957842773e-05,4
2021-10-18,0.043416909306920395,1,0.026050145584152237,-0.0016931829959903545,-0.001879699248120259,0.0,4
2021-10-19,-0.37604551166821226,1,-0.4512546140018547,0.0012381515940842395,0.014124293785310549,0.0,4
2021-10-20,-0.6326576818980616,1,-0.7591892182776739,0.00011296309528972955,0.008356545961002881,0.00013750834872117146,4
2021-10-21,-0.6770769953722849,1,-0.8124923944467419,-0.002203062215801981,0.004604051565377354,1.96413489679248e-05,4
2021-10-22,-0.38691499308314536,1,-0.4642979916997744,0.0037463691692383146,-0.004582951420714854,0.00016694818713891557,4
2021-10-25,-0.3105700193025148,1,-0.3726840231630178,0.003744625450106829,-0.004604051565377687,9.818842358488844e-05,4
2021-10-26,-0.448937056453402,1,-0.5387244677440823,-0.0063877907185190515,0.013876040703052928,6.872514849542988e-05,4
2021-10-27,-0.1751022578471449,1,-0.21012270941657388,0.002825963975441019,-0.007299270072992692,0.00013744085134792527,4
2021-10-28,0.4087085319929164,1,0.24522511919574982,0.004787210772895809,-0.009191176470588203,0.0,4
2021-10-29,0.32935215712812216,1,0.1976112942768733,0.004298154397894517,-0.020408163265306145,0.00019635178385613017,4
2021-11-01,0.07598523802366909,0,0.0911822856284029,0.00325691814301077,0.01325757575757569,3.926264748033148e-05,4
2021-11-02,0.21187983872120408,0,0.2542558064654449,0.0020413088102566295,0.010280373831775602,7.852221197057752e-05,4
2021-11-03,0.1378471136638725,0,0.165416536396647,-0.0011245684057028652,-0.012025901942645634,5.888703503775794e-05,4
2021-11-04,-0.39596893510805714,0,-0.47516272212966854,0.0014352145304436965,0.00561797752808979,6.869749548576998e-05,4
2021-11-05,-0.27520794869227566,0,-0.3302495384307308,0.001747478783729878,0.012104283054003684,7.850603024439629e-05,4
2021-11-08,-0.46563823356061806,0,-0.5587658802727417,0.006600326772483209,-0.013799448022078997,7.849986753161176e-05,4
2021-11-09,-0.7267659932566319,0,-0.8721191919079583,-0.001524080897468505,0.004664179104477473,9.81171322325114e-05,4
2021-11-10,-0.7514015194333152,0,-0.9016818233199783,-0.008747175252462417,0.01578458681522754,0.00014716125930802626,4
2021-11-11,-0.8204495875671844,0,-0.9845395050806213,-0.0008119652205577739,0.000914076782449591,0.0,4
2021-11-12,-0.8787415417105373,0,-1.0,-0.00896883152652769,0.010045662100456765,6.86698647205386e-05,4
2021-11-15,-0.8971036965069665,0,-1.0,-0.018428980915025286,0.018987341772151778,0.000137330298987548,4
2021-11-16,-0.7899206480752983,0,-0.9479047776903579,0.010883128399182929,-0.010647737355811926,0.00011769552168550135,4
2021-11-17,-0.7709264627210943,0,-0.9251117552653132,0.011770440496883307,-0.011659192825111964,6.864764146308211e-05,4
2021-11-18,-0.8922713745881306,0,-1.0,-0.018686766991041274,0.019963702359346636,0.0001274797258203897,4
2021-11-19,-0.8580452600299854,0,-1.0,0.007445536325852856,-0.008007117437722533,3.921953132679512e-05,4
2021-11-22,-0.6783990344950181,0,-0.8140788413940218,-0.01783917474790364,0.017937219730941756,4.9022491519057354e-05,4
2021-11-23,-0.877471239594344,0,-1.0,-0.020239629547682124,0.02026431718061672,5.8824106118793296e-05,4
2021-11-24,-0.9529711243418043,0,-1.0,0.0021049730376942574,-0.002590673575129432,4.901720503913687e-05,4
2021-11-25,-0.8614389885567411,0,-1.0,0.0018884490995064729,-0.0017316017316016952,7.842368395238886e-05,4
2021-11-26,-0.8196720724069001,0,-0.9836064868882801,0.003763276507655622,-0.003469210754553309,0.00014703287655115638,4
2021-11-29,-0.861438988556741,0,-1.0,0.003473091320032458,-0.003481288076588318,0.0,4
2021-11-30,-0.7584429597138229,0,-0.9101315516565874,-0.019494029987126765,0.02008733624454151,0.00013722530434612246,4
2021-12-01,-0.9426565747576299,0,-1.0,-0.0005482819547874837,0.0008561643835618415,0.00017640832647303206,4
2021-12-02,-0.5213790710353994,0,-0.6256548852424793,0.0007897720360563473,-0.0008554319931566301,2.9396202010811834e-05,4
2021-12-03,-0.5584038626684908,0,-0.670084635202189,0.010321962748556353,-0.010273972602739767,0.00011758135159767313,4
2021-12-06,0.1998343230480159,0,0.23980118765761907,-0.004144955223527647,0.006920415224913601,0.00012736482183606235,4
2021-12-07,0.5866585959908144,0,0.7039903151889773,0.0072905838195001455,-0.011168384879725046,0.00015673674105154412,4
2021-12-08,0.6784906112078909,0,0.8141887334494691,-0.004398926669024052,-0.017376194613379692,0.0,4
2021-12-09,0.5067495525633255,0,0.6080994630759906,0.010526541249059466,0.015030946065428763,0.0,4
2021-12-10,0.30315251939303495,0,0.3637830232716419,0.00206102880349781,0.002613240418118501,0.00019591133053165066,4
2021-12-13,0.22951562617815938,0,0.27541875141379124,0.0036106441178652615,0.006081668114682692,8.814283056013394e-05,4
2021-12-14,-0.3791212261530246,0,-0.4549454713836295,-0.0012197785237034464,-0.003454231433506094,0.00012730620079137722,4
2021-12-15,-0.5098601200222029,0,-0.6118321440266435,0.0008565190948693614,0.004332755632582508,3.916615261090328e-05,4
2021-12-16,-0.8437311274772157,0,-1.0,-0.00041399371392413284,0.0008628127696288512,3.916461868347376e-05,4
2021-12-17,0.1250717478812225,0,0.15008609745746698,-0.0003743416766132605,0.0008620689655174374,0.00021539696681904807,4
2021-12-20,0.8128841995179751,0,0.97546103942157,0.013304066662527876,-0.013781223083548677,4.894331385396633e-05,4
2021-12-21,0.8528343621971158,0,1.0,-0.0026410400096518755,-0.014847161572052459,0.0,4
2021-12-22,0.6901250569366684,0,0.8281500683240021,0.014692671078035624,0.01507092198581561,0.0001566216705661816,4
2021-12-23,0.5459566195657404,0,0.6551479434788884,0.0051542497066510515,0.005240174672489051,3.914928601456147e-05,4
2021-12-24,0.9611971747873957,0,1.0,-5.622713805437563e-05,0.0,0.00017616489033733806,4
2021-12-27,0.9527926791084673,0,1.0,-0.013257252016956114,-0.019982623805386734,1.9570429081738894e-05,4
2021-12-28,0.8325208795558945,0,0.9990250554670733,0.005319148936170137,0.005319148936170137,9.785023043717977e-05,4
2021-12-29,0.7620453809134883,0,0.9144544570961859,0.008817854679408965,0.008818342151675429,3.9136262682815115e-05,4
2021-12-30,0.5479379552981188,0,0.6575255463577426,-0.0026620585560965682,-0.002622377622377492,4.8918413869225574e-05,4
2021-12-31,0.001554605316334709,0,0.0018655263796016506,0.00872937193318862,0.009640666082383786,0.0004896376681255976,4
2022-01-04,-0.0778265623573441,0,-0.09339187482881292,0.008233700541544134,0.013020833333333481,0.0,4
2022-01-05,0.9776492756785788,0,1.0,-5.722009587208219e-05,-0.005141388174807249,0.0,4
2022-01-06,0.9529711243418043,0,1.0,0.0025934439749543355,-0.031869078380706184,0.00014983368460996793,4
2022-01-07,0.9694232252329873,0,1.0,0.01423487544483959,0.01423487544483959,0.00019974831712055163,4
2022-01-10,0.9190380250634881,0,1.0,-0.025438596491228038,-0.025438596491228038,6.989794899459056e-05,4
2022-01-11,0.8474901722364843,0,1.0,0.00900090009000909,0.00900090009000909,0.00012980140385199235,4
2022-01-12,0.7043247739816914,0,0.8451897287780296,-0.007136485280999083,-0.007136485280999083,3.9933710041406556e-05,4
2022-01-13,0.653238471801047,0,0.7838861661612564,0.01429815640976191,0.014375561545372895,5.9898173105699115e-05,4
2022-01-14,0.3352626837657975,0,0.40231522051895696,-0.017224139793975638,-0.02037201062887506,0.00015971889474530876,4
2022-01-17,0.30994014161184796,0,0.37192816993421757,0.004794246342248246,0.006329113924050445,0.0001097892047270399,4
2022-01-18,0.3772906906109866,0,0.4527488287331839,0.007978882068489202,0.019766397124887813,6.985818787841325e-05,4
2022-01-19,0.38829754850114745,0,0.4659570582013769,-0.00331731050503134,-0.008810572687224627,0.0,4
2022-01-20,0.8614389885567411,0,1.0,-0.004835924954554746,-0.010666666666666713,0.0,4
2022-01-21,0.9190380250634881,0,1.0,-0.011426652434746647,-0.02425876010781658,0.0002694718352032055,4
2022-01-24,0.8335804811985271,0,1.0,-0.019337016574585753,-0.019337016574585753,9.977749618528264e-06,4
2022-01-25,0.9776492756785788,0,1.0,0.005633802816901401,0.005633802816901401,0.00012970945083012886,4
2022-01-26,0.9025062813977922,0,1.0,-0.03081232492997188,-0.03081232492997188,9.976356036189848e-05,4
2022-01-27,0.9426565747576299,0,1.0,0.0009633911368014392,0.0009633911368014392,0.00019950721717343356,4
2022-01-28,0.7939568712857693,0,0.9527482455429231,-0.020211742059672688,-0.020211742059672688,0.0006283223792475923,4
2022-02-07,0.5968156579112848,0,0.7161787894935417,0.005870283749490447,0.005893909626718985,0.00024917771354537877,4
2022-02-08,0.5289028354591547,0,0.6346834025509857,-0.001047761244480565,-0.000976562500000111,1.9929251158234962e-05,4
2022-02-09,0.4677845354523746,0,0.5613414425428495,0.0076600995053841625,0.010752688172043223,0.0,4
2022-02-10,0.035055333590000404,0,0.04206640030800048,0.00978434878867664,0.01547388781431347,0.0,4
2022-02-11,0.026826574127932212,0,0.032191888953518655,-0.0050011789889811975,-0.008571428571428674,0.00015947850528785779,4
2022-02-14,0.020448571830874576,0,0.02453828619704949,-0.0010769034472818144,-0.025936599423631024,1.993163449354185e-05,4
2022-02-15,-0.18288675625261724,0,-0.2194641075031407,0.0001850505334920124,0.0019723865877712132,0.00012955304200512607,4
2022-02-16,-0.48307197569023586,0,-0.579686370828283,0.0005206744962058753,0.02460629921259838,3.98573108271183e-05,4
2022-02-17,-0.5558092794060423,0,-0.6669711352872507,-0.0007639699137651399,0.0028818443804035088,3.9855722285375705e-05,4
2022-02-18,-0.7842771224876235,0,-0.9411325469851481,0.00016096797208163736,0.0,0.00012952593507775667,4
2022-02-21,-0.8907089236030248,0,-1.0,-0.0052313638597339465,0.00766283524904221,9.962243098460277e-06,4
2022-02-22,-0.8699584701175751,0,-1.0,-0.006214371170559098,0.0066539923954371805,3.9848575413392595e-05,4
2022-02-23,-0.7133287341006067,0,-0.855994480920728,-0.0028328611898018607,0.0028328611898018607,0.0,4
2022-02-24,0.01793792611063602,0,0.021525511332763224,-0.010270430251830243,0.010357815442561202,7.969397513529763e-05,4
2022-02-25,-0.39187161536426474,0,-0.47024593843711765,0.002937147290688561,-0.0037278657968312645,9.960953063981037e-05,4
2022-02-28,-0.5280364692816909,0,-0.6336437631380291,-0.00016727619954385006,0.00093545369504211,5.975976574190689e-05,4
2022-03-01,-0.7731574027564999,0,-0.9277888833077998,-0.004740290347174808,0.010280373831775602,0.00011951238945107079,4
2022-03-02,-0.7637775659659118,0,-0.9165330791590942,0.005274820433103674,-0.00832562442183149,8.962358095998546e-05,4
2022-03-03,-0.8621109955860174,0,-1.0,-0.008391637388323521,0.009328358208955168,0.0001394019655676093,4
2022-03-04,-0.6085502454203822,0,-0.7302602945044586,0.023886201781536463,-0.025878003696857665,0.00010951484921806198,4
2022-03-07,-0.14324606521292724,0,-0.17189527825551268,0.006665773254112911,-0.006641366223908984,7.963844147584886e-05,4
2022-03-08,0.26894276754887,0,0.32273132105864394,0.01377373151333888,-0.019102196752626588,5.972407477439212e-05,4
2022-03-09,0.23107909622233275,0,0.2772949154667993,0.005057990146977027,-0.030185004868549137,9.953418003738612e-05,4
2022-03-10,0.22584091994075325,0,0.27100910392890387,0.002245473812676432,0.007028112449799062,0.0,4
2022-03-11,0.10915810906831003,0,0.13098973088197202,-0.0029363735655303733,-0.010967098703888234,0.0001492864109555736,4
2022-03-14,0.5005708112383483,0,0.600684973486018,0.0022316139395591266,0.008064516129032251,0.00015921506970650867,4
2022-03-15,0.8490566645975361,0,1.0,-0.002985631969823438,-0.02100000000000002,0.0,4
2022-03-16,0.8626770354327107,0,1.0,-0.0167660459546487,-0.02757916241062308,0.0,4
2022-03-17,0.4572939156117255,0,0.5487526987340706,0.0262605042016808,0.0262605042016808,9.95074381806571e-05,4
2022-03-18,0.29749883217253154,0,0.3569985986070378,0.004892083616511258,0.0051177072671442225,6.964827620548064e-05,4
2022-03-21,-0.05238683078761792,0,-0.0628641969451415,0.014572390898480652,0.026476578411405383,0.0003084208850685499,4
2022-03-22,-0.5173688266820622,0,-0.6208425920184746,-0.0009182619505678288,-0.001984126984126977,0.0,4
2022-03-23,-0.7850509212484874,0,-0.9420611054981849,-0.0004655137550382158,0.003976143141153132,5.968070821116278e-05,4
2022-03-24,-0.7467147942940427,0,-0.8960577531528513,0.0032352931250323896,-0.004950495049505066,0.00019892382212227666,4
2022-03-25,-0.5552203534321442,0,-0.666264424118573,0.0038423688764812674,-0.003980099502487566,5.966527779155406e-05,4
2022-03-28,-0.40878681579701254,0,-0.490544178956415,0.016893192556166274,-0.018981018981018893,0.0,4
2022-03-29,-0.47203895007046354,0,-0.5664467400845562,-0.003198563274278063,0.005091649694501044,0.00016904993934097057,4
2022-03-30,-0.5179824703539418,0,-0.6215789644247302,0.0024470749552840255,-0.005065856129685908,0.0,4
2022-03-31,-0.3807597301209108,0,-0.4569116761450929,-0.007947903026796783,0.015274949083503131,0.0004673687141394378,4
2022-04-01,-0.37032288302542454,0,-0.44438745963050946,0.014305352959357556,-0.02306920762286868,2.9818109531731807e-05,4
2022-04-06,-0.5381320209997905,0,-0.6457584251997486,-0.003072816304702743,0.007186858316221789,0.0001490861021935519,4
2022-04-07,0.4026278971037382,0,0.4831534765244858,0.0023365310766641687,-0.0050968399592252744,0.00011925110307275943,4
2022-04-08,0.23776825825477577,0,0.2853219099057309,0.008265775506125443,-0.013319672131147597,0.00013910969793329286,4
2022-04-11,0.7792767865951253,0,0.9351321439141503,-0.007087009681928782,-0.014537902388369717,6.954517455848297e-05,4
2022-04-12,0.7137888713032525,0,0.856546645563903,-0.00814194374455845,-0.02739726027397249,0.0,4
2022-04-13,0.716122131776459,0,0.8593465581317508,0.00097707375689877,0.0010834236186347823,4.9674137656996464e-05,4
2022-04-14,0.6057867577811317,0,0.726944109337358,-0.0018454212297971822,-0.0021645021645021467,6.954033836348295e-05,4
2022-04-15,0.30806280435702643,0,0.3696753652284317,-0.0065653747137831165,-0.007592190889370909,0.0001788055787341758,4
2022-04-18,0.20135679915905838,0,0.24162815899087003,-0.008123378736397182,-0.010928961748633892,0.0,4
2022-04-19,-0.15022372282250088,0,-0.18026846738700106,0.004089651053871956,0.011049723756906049,0.00010925162635944119,4
2022-04-20,-0.1138697327091602,0,-0.13664367925099224,0.0011094241403130879,0.005464480874316946,0.0,4
2022-04-21,0.7409817176193336,0,0.8891780611432003,0.003943952220455278,-0.021739130434782594,3.9723918764611454e-05,4
2022-04-22,0.7312839264905924,0,0.8775407117887108,0.005172387831578703,-0.0411111111111111,5.958351125645578e-05,4
2022-04-25,0.9694232252329873,1,0.5816539351397924,-0.023699094010073276,-0.02665121668597914,3.971997418217299e-05,4
2022-04-26,0.935668571188008,1,0.5614011427128047,-0.054459732496908206,-0.061904761904761796,9.929599142055601e-05,4
2022-04-27,0.9611971747873957,1,0.5767183048724375,-0.019172678523741396,-0.032994923857868064,6.950029289409798e-05,4
2022-04-28,0.8453998837120154,1,0.5072399302272091,0.025146241257435517,0.044619422572178546,0.0002382701586483016,4
2022-04-29,0.7094121037767253,1,0.42564726226603516,0.006607783071532539,0.011306532663316604,0.00028784119106695094,4
2022-05-05,0.5314455072782757,1,0.31886730436696537,0.016342108244786404,0.032298136645962705,0.0,4
2022-05-06,0.32129614883507296,1,0.19277768930104378,0.0006013133440454719,0.001203369434416457,0.00024809217120336235,4
2022-05-09,0.10894382008909478,1,0.06536629205345687,-1.5741110195508463e-05,0.0,6.944857828838913e-05,4
2022-05-10,-0.23126898928843692,1,-0.2775227871461243,0.00115087061760339,0.006009615384615419,6.944375551820592e-05,4
2022-05-11,-0.483555257285713,1,-0.5802663087428556,0.0021714333117786,0.03584229390681015,0.0,4
2022-05-12,-0.633430557399572,1,-0.7601166688794864,0.0005775307927777326,-0.0023068050749711633,6.944031109257232e-05,4
2022-05-13,-0.8514490741990164,1,-1.0,-0.011133472783182536,0.01965317919075149,0.0002281451796892764,4
2022-05-16,-0.935668571188008,1,-1.0,-0.005186071913367783,0.006802721088435382,5.950255860986964e-05,4
2022-05-17,-0.9272640755090795,1,-1.0,0.0045045045045044585,-0.0045045045045044585,0.0,4
2022-05-18,-0.9527926791084675,1,-1.0,-0.007799550459428595,0.007918552036199067,5.950078838523609e-05,4
2022-05-19,-0.7949209839677966,1,-0.9539051807613559,0.014709342420185623,-0.014590347923681302,5.949724825216052e-05,4
2022-05-20,-0.7323531622742138,1,-0.8788237947290565,-0.02506016378163954,0.02505694760820054,9.915618090161615e-06,4
2022-05-23,-0.7615661921440373,1,-0.9138794305728447,-0.012601284552888696,0.01333333333333342,7.932415817224481e-05,4
2022-05-24,0.37005450157002556,1,0.22203270094201533,-0.007484343994642546,0.00877192982456143,0.00012889153281792076,4
2022-05-25,0.07214413049636069,1,0.043286478297816414,0.033243795294413604,-0.036956521739130443,1.982691106627854e-05,4
2022-05-26,-0.24371029872775327,0,-0.2924523584733039,0.0034807418155853326,0.015801354401805856,7.930607187112138e-05,4
2022-05-27,-0.43403450161139645,0,-0.5208414019336757,0.0005522136808137317,0.014444444444444482,9.912472864614941e-05,4
2022-05-30,-0.5891805982787476,0,-0.707016717934497,0.0024483672173568286,-0.008762322015334112,0.0,4
2022-05-31,-0.8153165524804078,0,-0.9783798629764893,-0.005787942464856021,0.011049723756906049,3.964831940694857e-05,4
2022-06-01,-0.9438946216335995,0,-1.0,-0.0038468861687862375,0.005464480874316946,8.920518182997661e-05,4
2022-06-02,-0.9055081921858948,0,-1.0,-0.00851846105091596,0.008695652173912993,0.0,4
2022-06-06,-0.7677483680946909,0,-0.9212980417136291,-0.008263886610452742,0.008620689655172376,0.00017840152235981677,4
2022-06-07,-0.8776496848276809,0,-1.0,-0.02757930248900962,0.02777777777777768,0.00011891313395562264,4
2022-06-08,-0.8355050770316241,0,-1.0,0.002909866639290972,-0.0031185031185031464,3.963299843445789e-05,4
2022-06-09,-0.5969566077951522,0,-0.7163479293541827,0.0022242157321679112,-0.002085505735140769,6.935499851357108e-05,4
2022-06-10,-0.4887680352085638,0,-0.5865216422502766,0.01657708723531455,-0.01671891327063746,0.0,4
2022-06-13,-0.5430100120214217,0,-0.651612014425706,-0.01623447061566979,0.023379383634431372,0.0003368871626172609,4
2022-06-14,-0.516706621130909,0,-0.6200479453570908,-0.00288925285593243,0.005192107995846351,0.00011886130866289868,4
2022-06-15,-0.26879774911406135,0,-0.3225572989368736,-0.00270839366439266,0.004132231404958775,0.0,4
2022-06-16,-0.4634352687184725,0,-0.556122322462167,0.0011752094579899279,-0.002057613168724326,2.9712678399906878e-05,4
2022-06-17,-0.5392442398872139,0,-0.6470930878646567,-0.00030523211855588896,0.0010309278350515427,0.0001089432504706167,4
2022-06-20,-0.638100153545686,0,-0.7657201842548232,-0.011361425667774283,0.02059732234809486,8.912567710739339e-05,4
2022-06-21,-0.39974476851947705,0,-0.4796937222233724,-0.005217834209263965,0.008072653884964698,3.960788196866183e-05,4
2022-06-22,-0.3100078253403118,0,-0.37200939040837416,0.008550591399378868,-0.011011011011010985,0.00014852367467388383,4
2022-06-23,-0.12988697968055896,0,-0.15586437561667074,0.006257917337031632,-0.013157894736842146,0.0,4
2022-06-24,-0.3588861394112204,0,-0.43066336729346444,-0.00949734066253671,0.025641025641025772,0.00010891628298415057,4
2022-06-27,-0.1748367491690915,0,-0.2098040990029098,-0.0020492011595988876,0.0129999999999999,9.900401956342009e-05,4
2022-06-28,-0.21140676983825232,0,-0.2536881238059028,-0.0041918426673855395,0.009871668311944637,0.0001187930624850786,4
2022-06-29,0.5237301677802355,0,0.6284762013362826,-0.0017479764883873046,0.008797653958944496,9.898246030792812e-05,4
2022-06-30,0.460614475253938,0,0.5527373703047256,0.004991814166706881,-0.02131782945736438,1.9794532750028182e-05,4
2022-07-01,-0.15661854199262468,0,-0.18794225039114962,0.005639630508216264,0.008910891089108919,0.0002078384798100963,4
2022-07-04,-0.09069939683482262,0,-0.10883927620178714,0.0023727957688452136,0.004906771344455496,6.92650973173059e-05,4
2022-07-05,-0.0488062312616863,0,-0.05856747751402356,-0.0012257569355095218,0.0078125,0.0002374638857007838,4
2022-07-06,-0.05987078848418504,0,-0.07184494618102205,0.0004844706842009427,-0.003875968992248069,7.913583666385726e-05,4
2022-07-07,-0.26375300295234805,0,-0.31650360354281765,0.0006200560639683135,-0.010700389105058439,0.0,4
2022-07-08,-0.5155895908709887,0,-0.6187075090451863,-0.0009558816369083937,0.012782694198623545,7.913427107464344e-05,4
2022-07-11,0.08984610669946216,0,0.10781532803935459,0.00362746944180276,-0.011650485436893177,6.923700816985345e-05,4
