编号,name,kind,sign,专属,elder,admit_q,status,retire_q,yellow
672,"ema(ema(div(ts_er(ts_rank(open,3),5),close),5),5)",ga,-1.0,cyb,False,2022Q3,在役,,1
673,"sub(ts_min(ts_sum(open,244),244),ts_min(ts_sum(close,244),24",ga,1.0,hongli,False,2022Q3,退役,2023Q2,0
674,"abs(delta(volume,3))",ga,1.0,hongli,False,2022Q3,在役,,0
675,"ts_er(ts_argmin(beta120,10),10)",ga,-1.0,hongli,False,2022Q3,退役,2024Q2,0
676,"ts_max(ts_corr(ts_corr(close,amount,5),add(close,close),244)",ga,-1.0,hongli,False,2022Q3,退役,2024Q2,0
677,"mul(ts_er(ts_zscore(returns,20),10),delta(ts_tsi(open,244),2",ga,1.0,hongli,False,2022Q3,退役,2024Q1,0
678,"ts_sum(entropy120,60)",ga,1.0,hongli,False,2022Q3,退役,2023Q2,0
679,"delta(mul(returns,returns),40)",ga,1.0,hs300,False,2022Q4,退役,2026Q3,0
680,"mul(delta(mul(amount,mul(returns,returns)),40),ssqrt(ts_sum(",ga,1.0,hs300,False,2022Q4,退役,2026Q3,0
681,"mul(mul(delta(delta(mul(returns,returns),40),244),amount),am",ga,1.0,hs300,False,2022Q4,退役,2024Q2,0
682,"mul(delta(delta(mul(returns,returns),40),40),ssqrt(delta(ts_",ga,1.0,hs300,False,2022Q4,退役,2026Q2,0
683,"mul(delta(delta(mul(returns,returns),40),5),close)",ga,1.0,hs300,False,2022Q4,退役,2024Q3,0
684,"ts_tsi(ts_corr(returns,open,60),3)",ga,1.0,hs300,False,2022Q4,退役,2026Q2,0
685,"mul(delta(mul(amount,mul(returns,returns)),5),ssqrt(ts_sum(v",ga,1.0,hs300,False,2022Q4,退役,2024Q2,0
686,"delay(returns,5)",ga,-1.0,hs300,False,2022Q4,在役,,0
687,"mul(delta(delta(mul(returns,returns),40),10),amount)",ga,1.0,hs300,False,2022Q4,退役,2024Q3,0
688,"div(add(high,abs(delta(low,3))),low)",ga,1.0,zz500,False,2022Q4,在役,,0
689,"ts_sum(div(high,close),3)",ga,1.0,zz500,False,2022Q4,在役,,0
690,"ts_argmin(delta(abs(returns),40),3)",ga,1.0,zz500,False,2022Q4,退役,2025Q4,0
691,"abs(ssqrt(ts_zscore(ema(amount,40),20)))",ga,1.0,zz500,False,2022Q4,在役,,0
692,"ts_slope(div(high,low),10)",ga,1.0,zz500,False,2022Q4,退役,2025Q2,0
693,"ts_argmin(ts_tsi(entropy120,10),3)",ga,1.0,zz500,False,2022Q4,退役,2024Q1,0
694,"ts_max(ts_std(returns,5),3)",ga,1.0,zz1000,False,2022Q4,在役,,0
695,"ts_std(abs(returns),5)",ga,1.0,zz1000,False,2022Q4,在役,,0
696,"ts_std(open,5)",ga,1.0,zz1000,False,2022Q4,在役,,0
697,"ts_corr(close,returns,20)",ga,-1.0,cyb,False,2022Q4,退役,2023Q2,0
698,"sign(ts_slope(abs(returns),3))",ga,1.0,cyb,False,2022Q4,退役,2026Q2,0
699,"ts_corr(close,entropy120,20)",ga,1.0,cyb,False,2022Q4,退役,2023Q4,0
700,"ts_max(slog(ts_corr(close,amount,20)),244)",ga,1.0,cyb,False,2022Q4,退役,2024Q3,0
701,"ema(sub(open,ts_argmin(open,244)),120)",ga,-1.0,hongli,False,2022Q4,在役,,0
702,"ts_std(ema(amount,40),3)",ga,1.0,hongli,False,2022Q4,退役,2026Q1,0
703,"ts_std(ema(ts_zscore(amount,40),40),3)",ga,1.0,hongli,False,2022Q4,在役,,0
704,"ts_std(ema(returns,40),3)",ga,1.0,hongli,False,2022Q4,在役,,0
705,"ema(ts_rank(ts_er(entropy120,3),3),120)",ga,-1.0,hongli,False,2022Q4,退役,2023Q4,0
706,"ts_std(add(abs(delta(amount,10)),beta120),3)",ga,1.0,hongli,False,2022Q4,退役,2025Q4,0
707,"ts_zscore(ts_slope(entropy120,20),10)",ga,-1.0,hongli,False,2022Q4,退役,2023Q3,0
708,"ts_zscore(ts_tsi(abs(returns),40),60)",ga,1.0,hs300,False,2023Q1,退役,2026Q3,0
709,"ts_tsi(ts_zscore(div(open,add(high,entropy120)),10),40)",ga,-1.0,hs300,False,2023Q1,退役,2026Q2,0
710,"ts_zscore(delta(abs(returns),60),10)",ga,1.0,hs300,False,2023Q1,退役,2025Q2,0
711,"div(delta(open,5),ts_tsi(amount,3))",ga,1.0,hs300,False,2023Q1,退役,2023Q2,0
712,"ts_argmin(ts_argmax(low,3),5)",ga,-1.0,hs300,False,2023Q1,退役,2026Q1,0
713,"ts_zscore(ts_tsi(div(ts_tsi(abs(returns),40),abs(returns)),4",ga,1.0,hs300,False,2023Q1,退役,2026Q3,0
714,"ts_zscore(ts_er(ts_tsi(div(low,high),40),60),10)",ga,-1.0,hs300,False,2023Q1,退役,2025Q2,0
715,"ts_zscore(ts_tsi(ts_tsi(abs(returns),60),40),60)",ga,1.0,hs300,False,2023Q1,退役,2025Q2,0
716,"ts_tsi(ts_zscore(ts_argmax(volume,5),60),40)",ga,-1.0,hs300,False,2023Q1,退役,2024Q1,0
717,"ts_zscore(ts_tsi(ts_zscore(ts_tsi(abs(returns),3),60),40),60",ga,1.0,hs300,False,2023Q1,退役,2025Q4,0
718,"ssqrt(delta(open,5))",ga,-1.0,hs300,False,2023Q1,在役,,0
719,"ssqrt(delta(ts_tsi(abs(returns),40),5))",ga,1.0,hs300,False,2023Q1,退役,2026Q3,0
720,"ts_zscore(ts_tsi(ts_tsi(delta(div(open,high),5),40),40),60)",ga,-1.0,hs300,False,2023Q1,退役,2026Q1,0
721,"ts_std(ema(neg(high),5),3)",ga,1.0,zz500,False,2023Q1,在役,,0
722,"ssqrt(ts_std(slog(close),5))",ga,1.0,zz500,False,2023Q1,在役,,0
723,"ts_std(slog(low),3)",ga,1.0,zz500,False,2023Q1,退役,2024Q3,0
724,"ts_tsi(div(open,high),40)",ga,-1.0,zz1000,False,2023Q1,在役,,0
725,"div(high,ts_std(ts_slope(open,3),5))",ga,-1.0,zz1000,False,2023Q1,在役,,0
726,"ts_max(div(low,high),5)",ga,-1.0,zz1000,False,2023Q1,在役,,0
727,"ts_tsi(div(open,high),244)",ga,-1.0,zz1000,False,2023Q1,在役,,0
728,"ts_std(close,5)",ga,1.0,zz1000,False,2023Q1,在役,,0
729,"div(low,ts_std(low,40))",ga,-1.0,zz1000,False,2023Q1,退役,2026Q3,0
730,"ts_std(ema(open,40),10)",ga,1.0,zz1000,False,2023Q1,退役,2023Q3,0
731,"slog(ts_tsi(ts_rank(open,40),5))",ga,-1.0,cyb,False,2023Q1,在役,,0
732,"ts_tsi(ts_rank(ts_tsi(ts_rank(open,40),5),40),5)",ga,-1.0,cyb,False,2023Q1,退役,2025Q2,0
733,"ts_tsi(delta(ts_rank(amount,40),20),5)",ga,-1.0,cyb,False,2023Q1,退役,2023Q4,0
734,"ts_tsi(ts_slope(ts_rank(ts_rank(amount,120),40),20),5)",ga,-1.0,cyb,False,2023Q1,退役,2025Q2,0
735,"slog(mul(high,ts_min(ema(close,244),120)))",ga,-1.0,hongli,False,2023Q1,在役,,0
736,"sub(ts_corr(beta120,ts_er(volume,20),244),close)",ga,1.0,hongli,False,2023Q1,在役,,0
737,"delay(slog(div(delay(close,10),entropy120)),244)",ga,-1.0,hongli,False,2023Q1,退役,2024Q4,0
738,"abs(delta(amount,3))",ga,1.0,hongli,False,2023Q1,在役,,0
739,"delay(slog(mul(delay(volume,10),close)),244)",ga,-1.0,hongli,False,2023Q1,退役,2024Q4,0
740,"ts_min(open,120)",ga,-1.0,hongli,False,2023Q1,退役,2025Q4,0
741,"delay(div(ts_corr(returns,entropy120,10),ts_max(close,244)),",ga,1.0,hongli,False,2023Q1,退役,2023Q2,0
742,"ts_tsi(ts_std(high,5),10)",ga,1.0,hongli,False,2023Q1,退役,2024Q2,0
743,"ts_rank(volume,5)",ga,1.0,hongli,False,2023Q1,退役,2023Q2,0
744,"ts_corr(ts_corr(ts_min(entropy120,5),returns,10),high,3)",ga,-1.0,hs300,False,2023Q2,退役,2024Q2,0
745,"abs(ts_corr(open,high,3))",ga,1.0,hs300,False,2023Q2,退役,2025Q4,0
746,"abs(ts_corr(open,close,3))",ga,1.0,hs300,False,2023Q2,退役,2024Q3,0
747,"ts_corr(ts_corr(ts_min(entropy120,5),returns,10),open,3)",ga,-1.0,hs300,False,2023Q2,退役,2026Q1,0
748,"ts_corr(ts_corr(ts_min(entropy120,5),returns,10),low,3)",ga,-1.0,hs300,False,2023Q2,在役,,0
749,"abs(ts_zscore(high,40))",ga,1.0,hs300,False,2023Q2,退役,2025Q4,0
750,"abs(ts_zscore(open,3))",ga,1.0,hs300,False,2023Q2,在役,,0
751,"ts_corr(close,close,5)",ga,-1.0,zz500,False,2023Q2,在役,,0
752,"ts_slope(ts_max(volume,20),3)",ga,1.0,zz500,False,2023Q2,退役,2025Q1,0
753,"abs(ts_min(high,244))",ga,-1.0,zz500,False,2023Q2,在役,,0
754,"ema(abs(returns),20)",ga,1.0,zz500,False,2023Q2,在役,,0
755,"div(open,ts_max(high,5))",ga,-1.0,zz1000,False,2023Q2,在役,,1
756,"div(open,sub(ts_std(ts_max(volume,5),3),high))",ga,1.0,zz1000,False,2023Q2,退役,2026Q1,0
757,"ts_er(ssqrt(ts_argmin(ssqrt(amount),10)),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q4,0
758,"ts_er(ts_er(ts_er(open,244),5),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q3,0
759,"ts_slope(sign(ts_zscore(slog(amount),10)),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q3,0
760,"ts_er(ssqrt(ts_zscore(ts_er(high,120),3)),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q4,0
761,open,ga,-1.0,kc50,False,2023Q2,在役,,0
762,"ts_std(ts_zscore(close,40),40)",ga,-1.0,kc50,False,2023Q2,退役,2023Q3,0
763,"ts_argmin(sub(open,close),3)",ga,-1.0,kc50,False,2023Q2,退役,2026Q1,0
764,"ema(amount,20)",ga,-1.0,kc50,False,2023Q2,在役,,0
765,"neg(delay(high,60))",ga,1.0,kc50,False,2023Q2,退役,2025Q2,0
766,abs(ssqrt(returns)),ga,1.0,kc50,False,2023Q2,退役,2025Q1,0
767,"delay(delay(ssqrt(returns),20),20)",ga,-1.0,kc50,False,2023Q2,在役,,0
768,"ts_min(add(low,ts_mean(ts_max(low,5),244)),20)",ga,-1.0,hongli,False,2023Q2,退役,2023Q4,0
769,"add(close,ts_mean(ts_max(low,5),244))",ga,-1.0,hongli,False,2023Q2,在役,,0
770,"add(delta(delta(low,20),5),ts_mean(high,244))",ga,-1.0,hongli,False,2023Q2,在役,,0
771,"ts_min(open,40)",ga,-1.0,hongli,False,2023Q2,退役,2025Q4,0
772,"ts_corr(volume,amount,20)",ga,1.0,hongli,False,2023Q2,退役,2026Q2,0
773,"ts_min(slog(close),20)",ga,-1.0,hongli,False,2023Q2,在役,,0
774,"ts_argmax(abs(returns),5)",ga,-1.0,hongli,False,2023Q2,退役,2026Q2,0
775,"abs(ts_zscore(slog(mul(high,slog(amount))),20))",ga,1.0,hs300,False,2023Q3,退役,2025Q2,0
776,"delta(delta(open,5),5)",ga,-1.0,hs300,False,2023Q3,退役,2025Q3,0
777,"mul(ts_min(ema(open,244),60),open)",ga,-1.0,hs300,False,2023Q3,在役,,0
778,"mul(ts_min(ema(ts_er(ts_min(volume,40),60),3),60),open)",ga,1.0,hs300,False,2023Q3,在役,,0
779,"delta(abs(ts_zscore(volume,20)),60)",ga,1.0,hs300,False,2023Q3,退役,2026Q3,0
780,"ts_tsi(delta(abs(ts_er(neg(close),20)),5),3)",ga,1.0,hs300,False,2023Q3,退役,2024Q2,0
781,"delta(ts_tsi(abs(ts_er(volume,20)),3),40)",ga,1.0,hs300,False,2023Q3,在役,,0
782,"delta(abs(ts_er(volume,20)),40)",ga,1.0,hs300,False,2023Q3,退役,2026Q1,0
783,"ema(div(high,returns),5)",ga,-1.0,zz500,False,2023Q3,退役,2024Q2,0
784,"ema(div(high,abs(returns)),5)",ga,-1.0,zz500,False,2023Q3,退役,2026Q2,0
785,"ts_std(slog(amount),20)",ga,1.0,zz1000,False,2023Q3,在役,,0
786,"ts_std(slog(amount),5)",ga,1.0,zz1000,False,2023Q3,在役,,0
787,"ts_std(ts_tsi(volume,244),20)",ga,1.0,zz1000,False,2023Q3,退役,2024Q1,0
788,"ts_er(abs(neg(ssqrt(returns))),40)",ga,1.0,zz1000,False,2023Q3,退役,2025Q4,0
789,"ts_std(abs(returns),10)",ga,1.0,zz1000,False,2023Q3,在役,,0
790,"ts_tsi(ts_zscore(open,3),5)",ga,-1.0,cyb,False,2023Q3,退役,2025Q4,0
791,"delay(delay(open,244),40)",ga,-1.0,cyb,False,2023Q3,退役,2025Q1,0
792,"delay(delay(ts_min(amount,5),244),120)",ga,-1.0,cyb,False,2023Q3,退役,2024Q4,0
793,"delay(ts_tsi(volume,244),120)",ga,1.0,cyb,False,2023Q3,退役,2024Q1,0
794,"ts_corr(high,low,244)",ga,1.0,cyb,False,2023Q3,退役,2024Q3,0
795,"div(ema(open,20),ts_min(ts_zscore(close,244),20))",ga,1.0,cyb,False,2023Q3,退役,2025Q3,0
796,"ts_tsi(ts_zscore(add(ts_mean(low,244),div(ts_tsi(returns,5),",ga,-1.0,cyb,False,2023Q3,退役,2024Q2,0
797,"ts_argmin(ts_slope(low,3),20)",ga,-1.0,kc50,False,2023Q3,退役,2025Q1,0
798,"div(open,low)",ga,-1.0,kc50,False,2023Q3,退役,2024Q2,0
799,"ema(ts_min(ts_sum(delta(volume,40),5),3),60)",ga,-1.0,kc50,False,2023Q3,在役,,0
800,"ts_argmin(volume,20)",ga,1.0,kc50,False,2023Q3,退役,2025Q2,0
801,"ts_rank(ts_std(close,40),60)",ga,-1.0,kc50,False,2023Q3,退役,2024Q2,0
802,"ts_corr(ts_er(low,60),add(returns,high),10)",ga,1.0,kc50,False,2023Q3,退役,2023Q4,0
803,"ts_slope(open,60)",ga,-1.0,kc50,False,2023Q3,在役,,0
804,"mul(close,ts_sum(ts_argmax(ts_er(high,120),20),244))",ga,-1.0,hongli,False,2023Q3,在役,,0
805,"mul(low,ts_sum(beta120,244))",ga,-1.0,hongli,False,2023Q3,在役,,0
806,"mul(low,ts_sum(ts_sum(ts_decay_linear(close,244),10),244))",ga,-1.0,hongli,False,2023Q3,在役,,0
807,"add(sub(high,ts_std(entropy120,120)),ts_min(ts_zscore(return",ga,-1.0,hongli,False,2023Q3,在役,,0
808,"mul(sign(volume),abs(returns))",ga,1.0,hongli,False,2023Q3,在役,,0
809,"mul(low,div(returns,ts_zscore(high,244)))",ga,1.0,hongli,False,2023Q3,退役,2024Q4,0
810,"ts_min(ts_min(close,10),20)",ga,-1.0,hongli,False,2023Q3,退役,2025Q2,0
811,"delay(close,20)",ga,-1.0,hongli,False,2023Q3,在役,,1
812,"ts_sum(mul(mul(low,delay(mul(volume,open),244)),close),120)",ga,-1.0,hongli,False,2023Q3,退役,2026Q1,0
813,"delta(open,5)",ga,-1.0,hs300,False,2023Q4,在役,,0
814,"ema(ts_zscore(ts_argmin(returns,20),10),20)",ga,-1.0,hs300,False,2023Q4,退役,2024Q3,0
815,"ts_zscore(ts_std(ts_decay_linear(amount,20),5),244)",ga,1.0,hs300,False,2023Q4,在役,,0
816,"ts_zscore(ts_std(high,3),20)",ga,1.0,hs300,False,2023Q4,在役,,0
817,"delta(ts_std(entropy120,3),10)",ga,1.0,hs300,False,2023Q4,退役,2024Q2,0
818,"delta(ts_std(high,3),10)",ga,1.0,hs300,False,2023Q4,在役,,0
819,"ts_std(ts_decay_linear(high,20),3)",ga,1.0,hs300,False,2023Q4,退役,2025Q4,0
820,"ts_std(ts_decay_linear(amount,40),5)",ga,1.0,zz500,False,2023Q4,退役,2025Q4,0
821,"ts_std(ts_std(ts_decay_linear(amount,244),5),5)",ga,1.0,zz500,False,2023Q4,在役,,0
822,"ts_std(abs(mul(ssqrt(open),ts_decay_linear(returns,20))),5)",ga,1.0,zz500,False,2023Q4,退役,2026Q3,0
823,"ts_argmax(ts_std(ts_std(close,5),5),60)",ga,-1.0,zz500,False,2023Q4,退役,2026Q3,0
824,"ts_tsi(ts_std(returns,5),40)",ga,1.0,zz500,False,2023Q4,退役,2025Q2,0
825,"mul(sub(open,high),ts_std(close,3))",ga,-1.0,zz1000,False,2023Q4,退役,2024Q2,0
826,"mul(abs(ema(entropy120,60)),ts_std(high,5))",ga,1.0,zz1000,False,2023Q4,在役,,0
827,"div(high,sub(sub(open,high),returns))",ga,1.0,zz1000,False,2023Q4,在役,,0
828,"mul(mul(sub(open,high),ts_argmin(open,60)),ts_std(returns,3)",ga,-1.0,zz1000,False,2023Q4,退役,2024Q1,0
829,"ts_corr(delay(delay(open,3),3),open,20)",ga,1.0,cyb,False,2023Q4,退役,2025Q4,0
830,"ts_corr(ts_decay_linear(ts_decay_linear(low,3),3),close,20)",ga,1.0,cyb,False,2023Q4,退役,2025Q3,0
831,"ts_corr(ts_decay_linear(open,3),mul(ssqrt(beta120),ts_decay_",ga,1.0,cyb,False,2023Q4,退役,2025Q1,0
832,"ts_corr(low,open,20)",ga,1.0,cyb,False,2023Q4,退役,2025Q4,0
833,"ts_corr(ts_max(delay(open,3),3),delay(open,3),20)",ga,1.0,cyb,False,2023Q4,退役,2024Q4,0
834,"ts_corr(delay(delta(low,40),3),low,20)",ga,1.0,cyb,False,2023Q4,退役,2025Q4,0
835,"ts_corr(ts_decay_linear(close,60),neg(add(high,beta120)),20)",ga,-1.0,cyb,False,2023Q4,退役,2025Q1,0
836,"ts_corr(slog(open),entropy120,20)",ga,1.0,cyb,False,2023Q4,退役,2024Q2,0
837,"ts_corr(delay(close,5),delay(close,5),20)",ga,1.0,cyb,False,2023Q4,退役,2025Q1,0
838,"ts_corr(delay(open,3),low,244)",ga,1.0,cyb,False,2023Q4,退役,2024Q3,0
839,"delta(ts_corr(slog(ts_min(open,60)),amount,40),244)",ga,1.0,cyb,False,2023Q4,在役,,0
840,"ts_argmax(ts_std(low,5),20)",ga,-1.0,kc50,False,2023Q4,退役,2024Q3,0
841,"ts_argmin(delta(returns,10),20)",ga,-1.0,kc50,False,2023Q4,在役,,0
842,"neg(ts_corr(add(low,high),ts_tsi(close,5),20))",ga,-1.0,kc50,False,2023Q4,退役,2025Q2,0
843,"mul(ema(ts_argmin(ts_corr(returns,volume,60),5),60),open)",ga,-1.0,kc50,False,2023Q4,在役,,0
844,"mul(ema(open,60),mul(ema(open,120),delay(amount,10)))",ga,-1.0,kc50,False,2023Q4,在役,,0
845,"ssqrt(delay(ssqrt(low),244))",ga,-1.0,hongli,False,2023Q4,退役,2024Q4,0
846,"sub(ts_rank(beta120,244),neg(low))",ga,-1.0,hongli,False,2023Q4,在役,,0
847,"ts_std(delta(delta(beta120,10),60),5)",ga,1.0,hongli,False,2023Q4,退役,2025Q2,0
848,"ts_mean(high,20)",ga,-1.0,hongli,False,2023Q4,在役,,0
849,"ts_rank(delta(amount,60),40)",ga,1.0,hongli,False,2023Q4,在役,,1
850,"ema(ts_argmin(ts_argmin(delta(ts_slope(high,5),3),3),3),5)",ga,1.0,hs300,False,2024Q1,退役,2025Q4,0
851,"ema(ts_argmin(ts_argmin(delta(high,3),3),3),5)",ga,1.0,hs300,False,2024Q1,退役,2025Q2,0
852,"abs(mul(ts_tsi(amount,60),ts_argmin(ts_argmin(ts_argmin(high",ga,1.0,hs300,False,2024Q1,退役,2025Q2,0
853,"ema(ts_argmin(ts_argmin(delta(ts_slope(close,5),3),3),3),5)",ga,1.0,hs300,False,2024Q1,退役,2025Q4,0
854,"ts_argmin(ts_argmin(ts_argmin(high,3),5),5)",ga,1.0,hs300,False,2024Q1,在役,,0
855,"ts_decay_linear(ts_argmin(ts_argmin(ts_slope(ts_slope(high,5",ga,1.0,hs300,False,2024Q1,退役,2025Q2,0
856,"ts_argmin(ts_argmin(ts_argmin(ts_argmin(ts_slope(close,5),3)",ga,1.0,hs300,False,2024Q1,退役,2025Q3,0
857,"ts_argmin(ts_argmin(ts_argmin(high,3),5),3)",ga,1.0,hs300,False,2024Q1,退役,2026Q3,0
858,"ts_argmin(ts_slope(ts_slope(close,5),5),3)",ga,1.0,hs300,False,2024Q1,退役,2026Q2,0
859,"ts_argmin(ts_argmin(ts_argmin(ts_argmin(ts_slope(close,5),3)",ga,1.0,hs300,False,2024Q1,退役,2026Q1,0
860,"ts_argmin(ts_argmin(ts_slope(ts_slope(close,5),5),3),3)",ga,1.0,hs300,False,2024Q1,退役,2025Q3,0
861,"ts_argmin(ts_argmin(ts_argmin(open,3),5),3)",ga,1.0,hs300,False,2024Q1,退役,2026Q2,0
862,"ts_argmin(ts_argmin(ts_argmin(delta(high,3),3),3),5)",ga,1.0,hs300,False,2024Q1,退役,2025Q4,0
863,"ts_corr(returns,low,5)",ga,1.0,zz500,False,2024Q1,退役,2025Q4,0
864,"ts_std(low,5)",ga,1.0,zz500,False,2024Q1,在役,,0
865,"ts_er(ts_er(volume,60),40)",ga,1.0,zz500,False,2024Q1,退役,2026Q2,0
866,"abs(ts_slope(ts_decay_linear(close,60),5))",ga,1.0,zz500,False,2024Q1,退役,2025Q1,0
867,"mul(mul(ts_std(ssqrt(ts_std(high,20)),20),ssqrt(abs(returns)",ga,1.0,zz1000,False,2024Q1,在役,,0
868,"mul(ts_std(high,3),ts_std(ts_std(amount,3),5))",ga,1.0,zz1000,False,2024Q1,在役,,0
869,"mul(mul(ts_std(ts_argmax(returns,40),20),ssqrt(abs(returns))",ga,1.0,zz1000,False,2024Q1,在役,,0
870,"mul(mul(ts_std(ssqrt(ts_argmax(returns,40)),20),ssqrt(abs(re",ga,1.0,zz1000,False,2024Q1,在役,,0
871,"ts_corr(high,returns,60)",ga,1.0,cyb,False,2024Q1,退役,2026Q2,0
872,"mul(ts_rank(open,3),open)",ga,-1.0,cyb,False,2024Q1,在役,,0
873,"sign(ts_er(open,20))",ga,1.0,cyb,False,2024Q1,退役,2025Q1,0
874,"delay(ts_slope(ts_argmin(delay(high,244),60),60),244)",ga,-1.0,cyb,False,2024Q1,在役,,0
875,"ts_corr(ts_std(entropy120,40),returns,60)",ga,-1.0,cyb,False,2024Q1,退役,2026Q3,0
876,"ts_corr(amount,ts_argmin(ts_er(ts_er(open,120),60),244),20)",ga,1.0,cyb,False,2024Q1,退役,2024Q3,0
877,"ts_tsi(ts_std(returns,3),244)",ga,1.0,cyb,False,2024Q1,退役,2025Q1,0
878,"ts_rank(mul(beta120,high),3)",ga,-1.0,cyb,False,2024Q1,在役,,0
879,"ts_min(close,244)",ga,-1.0,cyb,False,2024Q1,在役,,0
880,"ts_min(slog(ts_max(amount,40)),3)",ga,-1.0,kc50,False,2024Q1,退役,2025Q2,0
881,"ts_min(div(ts_sum(returns,3),high),3)",ga,-1.0,kc50,False,2024Q1,退役,2026Q3,0
882,"add(ssqrt(beta120),ts_mean(entropy120,10))",ga,-1.0,kc50,False,2024Q1,在役,,0
883,"delay(amount,120)",ga,-1.0,kc50,False,2024Q1,退役,2024Q3,0
884,"ts_min(delay(ema(returns,10),120),3)",ga,-1.0,kc50,False,2024Q1,在役,,0
885,"ts_min(ts_tsi(ts_decay_linear(returns,5),20),3)",ga,-1.0,kc50,False,2024Q1,在役,,0
886,"mul(ts_mean(low,120),ts_sum(close,120))",ga,-1.0,hongli,False,2024Q1,在役,,0
887,"ts_min(low,20)",ga,-1.0,hongli,False,2024Q1,在役,,0
888,"add(close,delta(ts_argmax(high,120),3))",ga,-1.0,hongli,False,2024Q1,在役,,0
889,slog(abs(returns)),ga,1.0,hongli,False,2024Q1,在役,,0
890,"ts_mean(low,244)",ga,-1.0,hongli,False,2024Q1,在役,,0
891,"abs(ts_sum(returns,20))",ga,1.0,hongli,False,2024Q1,退役,2026Q2,0
892,"ts_corr(ts_rank(open,244),ts_argmin(amount,10),10)",ga,-1.0,hongli,False,2024Q1,在役,,0
893,"delay(delay(ema(high,5),5),120)",ga,-1.0,hongli,False,2024Q1,退役,2025Q4,0
894,"mul(ts_mean(ema(delay(add(open,close),120),120),120),low)",ga,-1.0,hongli,False,2024Q1,在役,,0
895,"mul(neg(entropy120),ts_min(close,120))",ga,1.0,hs300,False,2024Q2,在役,,0
896,"mul(mul(delay(neg(ts_min(entropy120,120)),120),neg(ts_min(en",ga,-1.0,hs300,False,2024Q2,在役,,0
897,"mul(delay(close,20),ts_min(ts_min(entropy120,3),3))",ga,-1.0,hs300,False,2024Q2,退役,2026Q1,0
898,"mul(delay(close,120),mul(ts_argmin(ts_corr(volume,beta120,40",ga,-1.0,hs300,False,2024Q2,退役,2026Q1,0
899,"mul(neg(entropy120),mul(entropy120,close))",ga,1.0,hs300,False,2024Q2,在役,,0
900,"ts_slope(returns,20)",ga,-1.0,hs300,False,2024Q2,在役,,0
901,"mul(ts_min(entropy120,5),mul(close,ts_rank(open,3)))",ga,-1.0,hs300,False,2024Q2,在役,,0
902,"ts_er(mul(sub(open,high),delay(open,5)),3)",ga,-1.0,hs300,False,2024Q2,退役,2026Q1,0
903,"add(ts_std(div(div(amount,low),high),20),ts_std(low,3))",ga,1.0,zz500,False,2024Q2,在役,,0
904,"ts_corr(delta(open,10),delta(open,10),40)",ga,-1.0,zz500,False,2024Q2,退役,2025Q1,0
905,"add(ts_argmin(low,20),ts_std(high,3))",ga,1.0,zz500,False,2024Q2,在役,,0
906,"div(open,ts_std(low,10))",ga,-1.0,zz500,False,2024Q2,退役,2025Q4,0
907,"ts_std(abs(abs(ema(high,60))),5)",ga,1.0,zz500,False,2024Q2,退役,2025Q2,0
908,"ema(abs(sub(high,open)),3)",ga,1.0,zz1000,False,2024Q2,退役,2025Q2,0
909,"div(sub(low,abs(sub(high,open))),abs(ts_std(open,5)))",ga,-1.0,zz1000,False,2024Q2,在役,,0
910,"ts_argmax(ts_slope(ts_argmax(close,5),10),10)",ga,-1.0,kc50,False,2024Q2,退役,2024Q3,0
911,"ts_min(ts_argmax(ts_tsi(close,5),10),3)",ga,1.0,kc50,False,2024Q2,退役,2025Q3,0
912,"ts_argmax(beta120,10)",ga,-1.0,kc50,False,2024Q2,退役,2025Q2,0
913,"ts_min(slog(ts_argmin(returns,10)),3)",ga,-1.0,kc50,False,2024Q2,退役,2025Q2,0
914,"ts_min(ts_min(ts_argmax(open,5),3),3)",ga,1.0,kc50,False,2024Q2,退役,2025Q2,0
915,"ts_argmax(ts_zscore(close,5),10)",ga,1.0,kc50,False,2024Q2,退役,2025Q2,0
916,"ts_min(ts_slope(ts_argmax(ts_argmax(open,5),5),10),3)",ga,-1.0,kc50,False,2024Q2,退役,2026Q1,0
917,"ts_slope(ts_argmax(ts_min(close,3),5),3)",ga,-1.0,kc50,False,2024Q2,在役,,0
918,"neg(ts_min(open,60))",ga,1.0,hongli,False,2024Q2,退役,2025Q4,0
919,"abs(ts_mean(returns,20))",ga,1.0,hongli,False,2024Q2,退役,2026Q2,0
920,"ts_std(neg(close),5)",ga,1.0,hongli,False,2024Q2,退役,2026Q2,0
921,"ts_tsi(ts_zscore(returns,5),5)",ga,1.0,hongli,False,2024Q2,退役,2025Q2,0
922,"ts_min(ts_zscore(beta120,3),60)",ga,-1.0,hongli,False,2024Q2,退役,2024Q4,0
923,"mul(entropy120,high)",ga,-1.0,hongli,False,2024Q2,在役,,0
924,"ts_rank(ts_std(amount,60),5)",ga,1.0,hongli,False,2024Q2,退役,2026Q2,0
925,"ts_rank(abs(ts_slope(volume,10)),5)",ga,1.0,hs300,False,2024Q3,在役,,0
926,"div(abs(abs(ts_slope(volume,10))),ts_rank(ts_argmax(ts_sum(t",ga,1.0,hs300,False,2024Q3,退役,2026Q3,0
