,h1_固定40,h1_修正版,h5_固定40,h5_修正版
2019-12-30,-0.00561597740276948,-0.00561597740276948,-0.005935868478570195,-0.005636082243170238
2019-12-31,0.004616724362855114,0.004570673724798191,0.0051186890585713995,0.004802252262403743
2020-01-02,0.012682942079096617,0.011095925975124401,0.012003092609458184,0.012735396764377335
2020-01-03,0.00635466140587685,0.004200196635853218,0.007626454270247696,0.007626454270247696
2020-01-06,-0.002352374732256229,-0.002352374732256229,-0.0026025878383133766,-0.0026025878383133766
2020-01-07,0.007736171114655381,0.0077193621232975245,0.010746076650164246,0.010746076650164246
2020-01-08,0.011152147043790068,0.011542399962249102,0.011941175976545882,0.011941175976545882
2020-01-09,0.0011941641302512815,0.0011941641302512815,0.0012544199846726083,0.0012544199846726083
2020-01-10,0.00781653576490256,0.00781653576490256,0.007851140871210152,0.007851140871210152
2020-01-13,-0.0025874018351727834,-0.0025582118683645585,-0.0025617416514150297,-0.0025617416514150297
2020-01-14,0.00534399449102054,0.006274929953997514,0.013363304513623478,0.013363304513623478
2020-01-15,-0.0037993670165494572,-0.004043114271321955,-0.003832155761998631,-0.0038606096469960224
2020-01-16,-8.309966250629605e-05,-1.9359645702544536e-06,0.0003978994987647893,0.0003524126910399446
2020-01-17,0.0005413328856613531,0.0004352256195687002,0.0002849692918706775,0.0002849692918706775
2020-01-20,0.0016924488328225764,0.0014382545052546473,0.00013405152656430157,0.00010296880390051246
2020-01-21,-0.00238486600061357,-0.0032765154030234716,-0.0012383921628194826,-0.002137874597146065
2020-01-22,-0.004846081287151272,-0.004002974129705373,0.0015846724520920976,0.0025282364393504975
2020-01-23,0.0005248698464591609,-0.00012904409695552708,-0.0007702596250492836,-0.0007702596250492836
2020-02-03,0.046864930439691685,0.04684812144833383,0.0469217595896853,0.04694304731264565
2020-02-04,-0.013648465678649134,-0.014137934877178982,-0.012010082108064634,-0.011390194544671021
2020-02-05,0.01722965169722802,0.017246460688585877,0.01781992170530053,0.01781992170530053
2020-02-06,0.033971985679910485,0.03524018323709552,0.03524018323709552,0.03524018323709552
2020-02-07,0.01829208495266483,0.01829208495266483,0.01829208495266483,0.01829208495266483
2020-02-10,0.008234106146009498,0.008234106146009498,0.008251902260959234,0.008251902260959234
2020-02-11,0.019351039914782635,0.01940868376658825,0.02036058465797268,0.02036058465797268
2020-02-12,-0.0016270747343413252,-0.002103530811086539,-0.0033571970282442643,-0.0033829335424602463
2020-02-13,-0.004279866356340253,-0.0018452856980904376,0.0117908828130044,0.010829492602606898
2020-02-14,-0.0003062785284242853,-0.00021531288949476615,-0.0006834075278113988,-0.0006834075278113988
2020-02-17,-0.0024459110430904906,-0.001145193777699702,0.00191634652050439,0.0019455364873126146
2020-02-18,-0.025955941633319313,-0.013269408487701978,-0.015530871715439355,-0.013297862372699368
2020-02-19,0.006579912499320669,0.009217903638646245,0.00787305380388785,0.010594591871183305
2020-02-20,-0.0026458236640248644,-0.002016219703680397,-0.0045714547721039285,-0.004546762856490886
2020-02-21,-0.001450869644400868,0.00048218686298204033,0.010141823622159674,0.009367135211703808
2020-02-24,0.0032607771551992236,0.004485240195068566,0.014285466687216121,0.014264178964255775
2020-02-25,0.0004336222953227211,0.0007161835338716602,0.0046311089451504415,0.004912543615791633
2020-02-26,-0.0013130199548056407,-0.0019746964627669443,-0.001993464616491814,-0.002019201130707796
2020-02-27,0.0006116337097789488,-0.0008146464002426909,-0.003095962960654785,-0.0028462034930125868
2020-02-28,-0.02410753587085707,-0.026200831035295264,-0.02401367555164666,-0.022864693436601788
2020-03-02,0.0028801675391675326,-0.0010549893025428515,-0.003304544371409029,-0.0013319671704427579
2020-03-03,0.006150348490568991,0.010328746146644878,0.05030536515324643,0.04727722021990543
2020-03-04,-0.008955282084346443,-0.009048410255911047,-0.012498606324634367,-0.01002789405740366
2020-03-05,-0.0012591016272079853,-0.006798291176378349,0.02246339089151963,0.011627904500992913
2020-03-06,0.005156723473267073,0.005557265809121447,-0.0017181659425378163,0.0016459897326860566
2020-03-09,0.010904166901260996,0.0103031623729647,0.005359082161774214,0.009097965999933453
2020-03-10,0.02780698583476005,0.027897951473689567,0.02116988290643429,0.022511673787161693
2020-03-11,-0.005604600821302207,-0.012232528952175206,-0.024275043657361297,-0.025994199165266824
2020-03-12,0.00867590701874523,0.008655802178344472,0.01970960377625367,0.01974863681129755
2020-03-13,0.030388198344934118,0.03194426102197687,0.03337249876080387,0.030411837149961093
2020-03-16,-0.016654575432365322,-0.01873348561759591,-0.022086699727052975,-0.01961690664143395
2020-03-17,0.021947080523270414,0.024417131307385563,0.04143067356615931,0.04138238693495673
2020-03-18,-0.0035122129053874788,-0.0009298730599910208,0.0057777497440867085,0.004960241328982804
2020-03-19,0.007042987788558928,0.008665614924692273,0.01589938274217467,0.01172990870832241
2020-03-20,-0.017354442272601363,-0.0146227874917823,-0.016062488045033182,-0.010372316525567553
2020-03-23,0.00982964928388853,0.011104620522880538,0.018394155286629854,0.014535785162380487
2020-03-24,0.0018854818154502573,0.0017384438087823298,0.002506910085154708,0.00210621389643929
2020-03-25,0.0036119012807040033,0.002557180309856665,-0.012860290020786789,-0.007244947865898076
2020-03-26,0.0034868688638331285,0.0029901892937206622,0.00617065437195399,0.00452558760948912
2020-03-27,-0.0145190251068725,-0.0145190251068725,-0.013036987476084186,-0.01188752340777979
2020-03-30,0.021253245123447354,0.021253245123447354,0.021253245123447354,0.020521484288156904
2020-03-31,0.009701317610314054,0.009701317610314054,0.009701317610314054,0.009701317610314054
2020-04-01,0.011165791433340651,0.011165791433340651,0.011165791433340651,0.011165791433340651
2020-04-02,0.008340054877273689,0.008340054877273689,0.008340054877273689,0.008340054877273689
2020-04-03,-0.03037093712539057,-0.03037093712539057,-0.03027601126107875,-0.03027601126107875
2020-04-07,-0.007389759316836774,-0.007406568308194631,-0.009169430733097235,-0.009169430733097235
2020-04-08,-0.014944937246781304,-0.015513219286407743,-0.01597450963111976,-0.01597450963111976
2020-04-09,-0.005020100041669915,-0.005039028236313038,-0.006248299261325132,-0.006248299261325132
2020-04-10,-0.009774950670576169,-0.010204657242741569,-0.011027016270831781,-0.011043468371722964
2020-04-13,0.022155361256273823,0.02432117338867623,0.026392203307832315,0.02729381369062948
2020-04-14,0.0034460943803717656,0.003838377323743174,0.00623617065647144,0.006219718555580257
2020-04-15,-0.010978410450124501,-0.011024461088181425,-0.016887256739504454,-0.01752800818181646
2020-04-16,0.005275301122017627,0.006070766364794213,0.00742013436339742,0.0067857693886933705
2020-04-17,-0.014631485758455024,-0.014647937859346207,-0.014631485758455024,-0.014631485758455024
2020-04-20,0.0015067347009216775,0.0014429104937245785,0.0015067347009216775,0.0015067347009216775
2020-04-21,-0.0076547054406534585,-0.0076547054406534585,-0.0076547054406534585,-0.0076547054406534585
2020-04-22,0.0026152571834839526,0.0026152571834839526,0.002614900293017279,0.002614900293017279
2020-04-23,-0.014352029457522451,-0.014335220466164594,-0.01336092279502873,-0.01336092279502873
2020-04-24,0.006222884449725411,0.0064493772616964415,0.006001931845803389,0.006001931845803389
2020-04-27,0.014910236645940452,0.0155627797331441,0.01511080255353035,0.01511080255353035
2020-04-28,0.002569301394118718,0.0033418957790461224,0.005388251013598945,0.005388251013598945
2020-04-29,0.010380899200344159,0.011672763397143215,0.013474744297653322,0.013498339013242858
2020-04-30,-0.0007560710750291469,-0.0008811155978749887,-0.0015867060472095822,-0.0017328109642502014
2020-05-06,-0.008578812409000028,-0.008608002375808253,-0.0077311253179679655,-0.0077311253179679655
2020-05-07,0.007303708496730785,0.008620077197291817,-0.001969380696494777,-0.0019386015435183626
2020-05-08,0.004809844045886578,0.004291675877846713,-0.001987078142169192,-0.0014814749477095096
2020-05-11,-0.004658265331536064,-0.006063351742062685,-0.005887115190646075,-0.006515146613373814
2020-05-12,0.0008335496769608583,0.0005289524293712144,0.002178119474246113,0.002367732814138949
2020-05-13,1.0080153600693578e-05,-7.161290525780638e-05,3.36207738703237e-05,9.59400742074093e-05
2020-05-14,-0.004325446197674385,-0.0030672962700089667,-0.004220149476946428,-0.0063743742312061995
2020-05-15,-0.00020005760967946117,-0.0005478014004381709,0.004096736449045581,0.004096736449045581
2020-05-18,-0.0008506112526137055,-0.00019055466909929038,-0.0022024643753763753,-0.0022024643753763753
2020-05-19,0.0016790637130927161,0.0015249664016319245,0.0014882420920390663,0.0014549809997900266
2020-05-20,-0.009837875115258164,-0.009812138601042181,-0.010572651108654367,-0.011399076732141312
2020-05-21,0.004248213899686899,0.004708443256746727,0.006735084015198996,0.006504678711850029
2020-05-22,0.004571746340877479,0.007538580602211817,0.011998173174007665,0.013489635217992096
2020-05-25,-0.004516570680874052,-0.0009225158357591319,0.008727364851958424,0.010855769364418877
2020-05-26,0.0019558167624979844,0.0019033620772172652,5.910656448212566e-05,-0.0001388632597322055
2020-05-27,0.012971794577359952,0.01067644202653586,0.018706963993796975,0.018706963993796975
2020-05-28,-0.007721197729302116,-0.007721197729302116,-0.007704388737944259,-0.007704388737944259
2020-05-29,-0.006127213935095348,-0.0061776423649243725,-0.00624756407629214,-0.00624756407629214
2020-06-01,0.012315619337897403,0.010435823237126423,0.01690564329219649,0.01690564329219649
2020-06-02,0.023057993158014052,0.019864533099676937,0.0259842617142436,0.0259842617142436
2020-06-03,0.004912374593588151,0.004912374593588151,0.0045977018169361256,0.0045977018169361256
2020-06-04,-0.006928859550063624,-0.006928859550063624,-0.007127415594046514,-0.007127415594046514
2020-06-05,0.004037295869479836,0.004037295869479836,0.0047653729494435615,0.004726339914399681
2020-06-08,0.0016452847410704213,0.0016737386260678127,0.002130310928371038,0.0019519528755894378
2020-06-09,-0.0016038141778185486,-0.0018173619978344776,-0.002721719675289706,-0.0025191172735742674
2020-06-10,0.0004423971931208895,0.0007063517474337831,0.002323516052775233,0.002323516052775233
2020-06-11,0.0002834226401956087,0.0002232361542425039,0.0007802928995447136,0.0007802928995447136
2020-06-12,0.0033557826629762814,0.005280261637511253,-0.008436408746674734,-0.008410672232458751
2020-06-15,-0.0007205353816384808,-0.00485917196311525,0.008564676813280441,0.007844856216062889
2020-06-16,-0.0020274985184151064,-0.002127472065544865,0.0011117844697403608,0.000997074153493016
2020-06-17,-0.013093666418535082,-0.013748245783948712,0.006186012223817771,0.006202464324708955
2020-06-18,0.00425193937501303,0.003678959438995072,0.004829888616437634,0.004653877672078424
2020-06-19,-0.0018727946679209294,-0.0016156811787055494,-0.0024353477646778376,-0.0024531438796275735
2020-06-22,0.00504507103319016,0.0044204702715722995,0.010093218896275073,0.009661131352133616
2020-06-23,0.002654336050165348,0.002414907504684083,0.004209074415721342,0.00368519873391235
2020-06-24,-0.00020968134366170356,-0.00012990532640152043,-6.726621180357074e-06,-6.107185292656835e-05
2020-06-29,-0.0005342700422058335,-0.0006252356811353528,-0.0014166124062933209,-0.001127229026835596
2020-06-30,0.0004363545214384481,0.0008874723713450514,-0.0012230056547399971,-0.0011157919523728738
2020-07-01,-0.0029590749077197005,-0.006057879875214166,0.002699108594897871,0.0005629931683788993
2020-07-02,0.003062857551675873,0.002689735737194629,0.001367884237603114,0.0011850269519835123
2020-07-03,0.009327465591476231,0.009327465591476231,0.0066851801393561635,0.005176779503159273
2020-07-06,0.017789940028654246,0.017789940028654246,0.014675373886746912,0.014691825987638097
2020-07-07,0.03884818898518572,0.03884818898518572,0.04168482491492069,0.040281725456907495
2020-07-08,-0.007556623705846978,-0.007556623705846978,-0.007556623705846978,-0.007556623705846978
2020-07-09,0.032645762625289405,0.032645762625289405,0.032645762625289405,0.032645762625289405
2020-07-10,0.021406787172682826,0.021406787172682826,0.02138997818132497,0.02138997818132497
2020-07-13,-0.004035598944348823,-0.004035598944348823,-0.0038571760774716106,-0.0038571760774716106
2020-07-14,0.044397003225073194,0.044397003225073194,0.04997757013439333,0.049995366249343066
2020-07-15,-0.018497190575318685,-0.01847590285235834,-0.019325950683258705,-0.020109532382780147
2020-07-16,-0.020283245362003596,-0.02139963656395384,-0.024363473298339374,-0.02437992539923056
2020-07-17,-0.04439167777632394,-0.04439167777632394,-0.043014993378687374,-0.044461663178165835
2020-07-20,0.011714054295800105,0.011714054295800105,0.008538582629043088,0.010156265946980913
2020-07-21,0.017472200697455906,0.017472200697455906,0.02572501438530611,0.02575075089952209
2020-07-22,0.0032068877054346806,0.0032068877054346806,0.002959122474528642,0.0032068877054346806
2020-07-23,5.4940622376021934e-05,5.4940622376021934e-05,5.4940622376021934e-05,5.4940622376021934e-05
2020-07-24,0.001974446801090074,0.0019452568342818491,0.001974446801090074,0.001974446801090074
2020-07-27,-0.01840081420579212,-0.015724938034630816,-0.01837318714511065,-0.01837318714511065
2020-07-28,0.004966042339544725,0.004966042339544725,0.004502431251737621,0.004502431251737621
2020-07-29,0.0017557941555897425,0.0017557941555897425,0.002419103394141144,0.002419103394141144
2020-07-30,0.005524276600505902,0.005524276600505902,0.011788341332614392,0.011788341332614392
2020-07-31,-0.0015281263035831693,-0.0015281263035831693,-0.0007838501894007427,-0.0007838501894007427
2020-08-03,0.0006825096922515006,0.0005590224164311988,0.002036686457960628,0.0020054201620362286
2020-08-04,-0.0009561492400911372,-0.009157618659676915,-0.0008326619642708354,-0.0029169154625816765
2020-08-05,-0.0034318483279224573,-0.0027041370174543835,-0.0003759327283393107,-0.0003759327283393107
2020-08-06,0.0017550802916235062,0.0006588217300523562,0.0006899044527161453,0.0006588217300523562
2020-08-07,0.000833243191240219,0.000777162245561353,0.0004891821941776326,0.0008922605397458495
2020-08-10,0.006731069440707421,0.00858838498190222,0.0046917655184487775,0.004719392579130252
2020-08-11,-0.0023639497645997595,-0.0023875444801892947,-0.005267090112772757,-0.004735893306143314
2020-08-12,0.015274532745179495,0.016370664173583824,0.02024465149939595,0.02024465149939595
2020-08-13,0.008510233099796581,0.009342079482104368,0.015797355435361055,0.015797355435361055
2020-08-14,-0.0023346328773606435,-0.0020578483493237437,-0.005123947985736821,-0.005140400086628004
2020-08-17,-0.012312306035200699,-0.012293377840557576,-0.013244700995968216,-0.012764577605144465
2020-08-18,-0.02058946169325403,-0.021644152338121773,-0.020522123332236762,-0.021472040315529267
2020-08-19,-0.00391235275519732,-0.0027521199005101846,-0.004683389399793465,-0.004701185514743201
2020-08-20,0.015414976502855143,0.0144925933823826,0.016796853801021912,0.0174339162358027
2020-08-21,0.008015996285311688,0.005035809362116527,0.0063847672158777145,0.0058093019594157806
2020-08-24,-0.006964458422375059,-0.006291230825814633,-0.004285917179620774,-0.004262322464031239
2020-08-25,-0.012812712391379478,-0.011952335129211166,-0.009416979491482307,-0.008748331423661323
2020-08-26,0.0042113256197096535,0.0040577840304232785,0.0042113256197096535,0.003591437919793832
2020-08-27,0.020688998207106696,0.02064760564374559,0.02064760564374559,0.019171884256117107
2020-08-28,-0.005211150128495112,-0.004700378706054845,-0.004720483546455602,-0.003483069480376129
2020-08-31,-0.019532991056810632,-0.01774663941867355,-0.01870244907106404,-0.01246143504761272
2020-09-01,0.003114189145326909,0.002593417716100032,0.003097737044435726,0.001790514127160266
2020-09-02,-0.0044282181690510165,-0.004281720659660402,-0.004588057327112341,-0.003735373237980135
2020-09-03,-0.0029388254779916688,-0.0029388254779916688,-0.0028563671526833563,-0.0026829255276827795
2020-09-04,0.018657348024743427,0.018657348024743427,0.01867380012563461,0.01867380012563461
2020-09-07,-0.005350461324416913,-0.005350461324416913,-0.005544366770869822,-0.005544366770869822
2020-09-08,0.017138316646231357,0.017138316646231357,0.01776036684362554,0.017700046085621313
2020-09-09,-0.004022052261900246,-0.004022052261900246,-0.00450338286465239,-0.004042985617773796
2020-09-10,0.017810148166261638,0.017599189656938314,0.015806257476748395,0.00610615959024985
2020-09-11,-0.0014793999844481018,-0.0195524223738173,-0.006772305762327315,-0.017147190234787366
2020-09-14,0.013465078575048722,0.01709434244015097,0.012175224317675766,0.01814179542541656
2020-09-15,0.008908071265058182,0.008971919750886674,0.008542201816462864,0.010099323747489782
2020-09-16,0.004417569361458842,0.005215291890126924,0.00502890590767711,0.005756089435953537
2020-09-17,-0.004352835358851518,-0.0052918390309365515,-0.005993811872186273,-0.0070682636438634885
2020-09-18,0.001925174009129598,0.0018342083702000789,0.003978191674314551,0.005340735939921413
2020-09-21,-0.002625301380508076,-0.005513975803100547,0.0024832050734816947,0.006259112201371948
2020-09-22,-0.003049658983318467,-0.0024117299263051633,0.00024843832557565164,-0.0012170843038444086
2020-09-23,0.003144798776218227,0.00691804058089492,0.005081946892410798,-0.0010693074996508238
2020-09-24,-2.5107926320688383e-05,-0.0004773465026496822,5.671226655726001e-06,0.0006900129085332231
2020-09-25,0.00413441685877076,0.008767265053752828,0.0029242434346577967,-0.004517023413540793
2020-09-28,-0.004936837553529801,-0.0049671966577855,-0.0048454495181095925,-0.006493267601634161
2020-09-29,-0.0029637632620857332,-0.00226740887722462,-0.00720283909649187,-0.008637528388214865
2020-09-30,0.004605790302926467,0.0020774308968276854,0.008847712275831119,0.009284165429514329
2020-10-09,0.0023815796028626214,0.0017715371489515448,0.0035515286885064484,0.0035515286885064484
2020-10-12,0.00020289386006741252,0.00020289386006741252,0.013574713391099424,0.013574713391099424
2020-10-13,0.03181713651741435,0.03179934040246461,0.021349862580485917,0.02132857485752557
2020-10-14,0.002734243589497971,0.002649866395344022,0.0022931234239417855,0.002394055472222765
2020-10-15,-0.007738780136040081,-0.007715185420450546,-0.0062748200243528465,-0.006301538195417583
2020-10-16,-0.004737897499866242,-0.005066566116316541,-0.004111138309710851,-0.0036855243804175732
2020-10-19,-0.0001843581934665526,-0.0001843581934665526,-0.0002584519316596628,-0.0002008080798540468
2020-10-20,-0.0037509912227767666,-0.003720212069800352,0.0045109740226310455,0.0032517300457974426
2020-10-21,-0.0025330924285422527,-0.0018850860506061937,-0.01121433463549918,-0.01121433463549918
2020-10-22,0.004381305294806556,0.005107888612587695,0.013156593394997314,0.013119869085404455
2020-10-23,-0.00034528025450709194,-0.000897146493831764,0.00668153491770274,0.006090030305915994
2020-10-26,0.003662617399103221,0.005804611229710438,0.014823948698600714,0.011753247755651368
2020-10-27,-0.0031091597927367658,-0.002678143690006227,0.0004554883443305742,0.000515674830283679
2020-10-28,0.0004336214684083435,0.0012750715572708118,0.004437633721866035,0.0028477001930924772
2020-10-29,-0.0020980990381276937,-0.0021216937537172293,-0.006843594651175339,-0.0057383197802953366
2020-10-30,-0.0133954564781339,-0.014362466775496628,-0.009244853298775769,-0.01248975517384906
2020-11-02,0.011569459339119202,0.012217722715381567,0.01292292769752415,0.014282032072934495
2020-11-03,0.0007669604464828918,-0.00043092279702891057,0.0002751391707410881,0.0025677072914049508
2020-11-04,-0.009262666266635999,-0.005000608630223981,0.0010012926072930101,0.0009081644357284073
2020-11-05,0.00045342852138137196,-0.00019030801296523206,-0.00016457149874924966,0.0005017151525839494
2020-11-06,-0.007960785099126344,-0.006843192083066866,-0.006273257542393392,-0.006867883998679909
2020-11-09,0.001434970479103862,0.0012512822710054545,0.001255450325083596,0.0013413589166845986
2020-11-10,-0.013552675956180182,-0.012354660586238242,-0.017014149933702816,-0.01911194990286687
2020-11-11,0.0031296004303579435,-0.0002548171007989761,0.01100286348961944,0.011534426301398816
2020-11-12,0.0017660626757016018,-0.0018176023786125614,0.009854251486519265,0.009854251486519265
2020-11-13,0.0003801871900179617,0.0009529194078790083,-0.0016716544432698614,-0.0016894505582195976
2020-11-16,-0.0033443259106956847,-0.0026144318061110234,-0.0037886470019860147,-0.003919839331996669
2020-11-17,-0.008046829525959307,-0.008046829525959307,-0.006610289786293623,-0.0072420175173730965
2020-11-18,0.008270614230572222,0.008270614230572222,0.007992031499016616,0.008287066331463405
2020-11-19,0.0040123115404571644,0.0040123115404571644,0.004169080066859499,0.004169080066859499
2020-11-20,-0.010250754364932333,-0.010250754364932333,-0.01023430226404115,-0.01023430226404115
2020-11-23,-0.006850486032687373,-0.006850486032687373,-0.007074762475234424,-0.007074762475234424
2020-11-24,-0.00751351503535119,-0.00751351503535119,-0.008100496164534236,-0.008100496164534236
2020-11-25,0.003015070810179935,0.003015070810179935,0.003015070810179935,0.003015070810179935
2020-11-26,0.01448819383327483,0.01448819383327483,0.01463267879518586,0.01463267879518586
2020-11-27,0.003395782904546118,0.003338139052740502,0.0051841672181292915,0.005157449047064555
2020-11-30,-0.00032289982694694324,-0.00027634353521670556,-0.00045304454408470654,-0.0005000775238482994
2020-12-01,0.002575919734284666,0.002575919734284666,0.001360534616484135,0.0002503031441563612
2020-12-02,-0.010912836148655715,-0.010912836148655715,-0.007555810770716171,-0.0058787972194276426
2020-12-03,-0.0001850331683587584,-0.00021266022904023303,0.001039837328381258,0.001039837328381258
2020-12-04,0.00023411098278065172,0.000276373748060227,0.0004168454349725234,0.00044044015056205865
2020-12-07,-0.008723773027703793,-0.00874387786810455,-0.008203691990236376,-0.007657147760515191
2020-12-08,0.003375281293402806,0.0035462412574592777,0.0032168029797332094,0.003003577264700886
2020-12-09,0.0023061579248306475,0.0024458598567213834,0.00237979606618212,0.0020419960648309114
2020-12-10,0.0152924952295832,0.015860569848239862,0.013080819268315683,0.013049736545651894
2020-12-11,-0.0006522867506065493,-0.000678874653871201,-0.0003050463747396276,-0.0003713346901825368
2020-12-14,-0.0017416262231921711,0.0019539311055961385,-0.013220169028976596,-0.013741310598885326
2020-12-15,0.008944897134979889,0.008194436783221095,0.009608134625692365,0.009608134625692365
2020-12-16,0.0010070604874184465,0.0010070604874184465,0.0010413424136832673,0.0010413424136832673
2020-12-17,-0.00638571774075332,-0.006404645935396442,-0.006424852377928114,-0.006287126780160305
2020-12-18,0.008357145523326604,0.007864151760546487,0.003227882692591807,0.005870594185886858
2020-12-21,-0.00044422352207883393,-0.00016380045131583968,4.43181671707383e-05,-0.00038622088477122785
2020-12-22,0.004729726463742004,-0.002899941867452901,-0.009300914379925366,-0.006463860853449452
2020-12-23,-0.003451333644603021,-0.003749973849883449,0.0020797823802357327,0.0011855320803137925
2020-12-24,-0.008450311289835479,-0.008406567644407744,-0.0060349892445994095,-0.007119478263748615
2020-12-25,-0.007689239242049164,-0.008622233826565311,-0.008587628720257718,-0.009389273568168236
2020-12-28,0.0007770594779349196,0.0008114177403418264,0.0009416492802467081,0.0009416492802467081
2020-12-29,-0.0011197088105160393,-0.0010905188437078147,-0.0018117896929791663,-0.0018117896929791663
2020-12-30,-0.0018639187528941348,-0.0021808565032548815,-0.0048134959006808165,-0.0048134959006808165
2020-12-31,0.0036857263006147075,0.003173518365515728,0.006623825672817902,0.00656948044107169
2021-01-04,0.0034744315288889587,0.001281287159120523,0.009657863412671304,0.007839891650123724
2021-01-05,0.014063047288204166,0.014063047288204166,0.005001451719189986,0.005027188233405968
2021-01-06,-0.001032092539720033,-0.001032092539720033,-0.0005968712680137365,-0.0005061900331507444
2021-01-07,-0.004961010191455249,-0.004961010191455249,-0.004378244350131624,-0.003929256289671272
2021-01-08,-0.016500409716094063,-0.016500409716094063,-0.014815992719111772,-0.01200640484787299
2021-01-11,-0.010540856302462492,-0.010540856302462492,-0.008623870455365628,-0.007244730434541813
2021-01-12,-0.009474925188265485,-0.009474925188265485,-0.007255597020306501,-0.004329486593940446
2021-01-13,0.017261365120114103,0.017241260279713344,0.017949510444208287,0.012993979216188533
2021-01-14,-0.009971873423401204,-0.009524456839131333,-0.011580045684186214,-0.009949417500933816
2021-01-15,-0.0009637688860269955,-0.0008539483194700496,-0.001291741735170241,-0.0011054724800678242
2021-01-18,0.0005291301850020566,0.00024134331161945776,0.0007472265046040111,0.00017899429303126925
2021-01-19,0.00437606228026388,-0.0011893139916744958,0.0007055683426205508,-0.004807708239442555
2021-01-20,-0.005413117414630976,-0.004873758551300314,0.0036782081791828574,0.005683469949718959
2021-01-21,-0.0011372144144542492,-0.0011896690997349683,-8.84615391496814e-05,7.708493154435047e-05
2021-01-22,-0.007858997930799657,-0.009568622585754987,-0.0003889109046520566,-0.0004479282531576873
2021-01-25,0.00047246176035286956,0.00041638081467400354,0.0003132775340346022,0.00038308530759154004
2021-01-26,0.006023546943203601,0.007772881647844214,0.0032997904590874633,0.003274053944871481
2021-01-27,-0.0018464299385604218,-0.0012107817579735973,0.005760099856230715,0.006317744683062333
2021-01-28,-0.005975067691815136,-0.005975067691815136,-0.0005958505755606343,3.489702290870801e-05
2021-01-29,0.0018323993604466705,0.001880685991649248,-0.002745099647374189,-0.0023080483122544697
2021-02-01,-0.014893627337238457,-0.012824732574398204,-0.020365687794732978,-0.020365687794732978
2021-02-02,0.004051197206683878,0.004002910575481301,0.008761232675446248,0.008761232675446248
2021-02-03,0.004057487394162177,0.0047277043418263364,0.006464271954384411,0.006464271954384411
2021-02-04,-0.01763043058844926,-0.01763043058844926,-0.018493941442625235,-0.01860593052617706
2021-02-05,-0.011189168146175711,-0.01122589245576857,-0.009420349339827288,-0.005732480168344977
2021-02-08,-0.01249412561466447,-0.013624586521524587,-0.009894447813738477,-0.011241252564196462
2021-02-09,0.0018989681016270896,0.0018788632612263317,0.001329141019733992,0.0016979088901464669
2021-02-10,0.025914631564799846,0.02722082638594095,0.03175126784994075,0.03175126784994075
2021-02-18,0.01973942088776712,0.01973942088776712,0.019072598635413527,0.019072598635413527
2021-02-19,0.003853336459470269,0.0038790729736862513,0.0038164872053781406,0.0038377749283384868
2021-02-22,0.014535546567367727,0.015894092624064864,0.019664465654785874,0.020640264639615977
2021-02-23,-0.0005624441686174631,-0.0018516872928424836,-0.007175136944442023,-0.002048867228917593
2021-02-24,-6.942332839318172e-05,-0.0002881674069248467,-0.0006638948157467826,-0.0006696596483980675
2021-02-25,0.002719004976993165,0.004251682269940096,0.004542723343489211,0.004139693186388268
2021-02-26,0.008438430213265149,0.008465148384329884,0.011244467559601715,0.014000985672156034
2021-03-01,0.0014108860263659085,0.0012837358867341195,0.0020640613595092642,0.0021539322213081067
2021-03-02,-0.019166647186068836,-0.01426665906218703,-0.027318870686021512,-0.028384728837121835
2021-03-03,0.00043063571274984684,-0.0017425867160111679,0.0020405176416864266,0.0028377062672603486
2021-03-04,-0.001754236170366348,-0.0015833966746401523,0.0004884972633377541,0.00012239150497197357
2021-03-05,0.016217699835489506,0.015666032227271715,0.002649618305719752,0.004794736976756451
2021-03-08,-0.013226255232083125,-0.012272758426175971,0.002933050076215721,-0.0043395790053402565
2021-03-09,0.03588239789842452,0.035903685621384865,0.010165801917097867,0.014514915996272198
2021-03-10,0.013778624673171553,0.014593738213591775,0.008086565026308066,0.010152400349713394
2021-03-11,-0.013185882946171321,-0.01274240975185668,-0.014556795361679092,-0.013561570973605965
2021-03-12,0.016226683146160988,0.007893309241413453,0.02842425973663197,0.026469782041080695
2021-03-15,-0.005594717772843538,-0.005653735121349169,-0.0055676111523953135,-0.0056066441874391935
2021-03-16,-0.0013803387486723436,-0.0010409787492216295,-0.0030450986941895544,-0.002890755628933196
2021-03-17,0.0024197200898264837,0.0005630888656289788,0.005421305432019747,0.003036075841545055
2021-03-18,-0.0002226039993339567,-0.00021583961066779308,-0.00015082429963215918,-0.00010057279542135029
2021-03-19,0.0017131827198115423,0.0018124822557406153,0.0018930810321325401,0.0023510695097254575
2021-03-22,-0.0025550008577454875,-0.0027907600942953417,-0.0031091281029990907,-0.0031091281029990907
2021-03-23,-0.017697413856585454,-0.018416185255231005,-0.019778223120705818,-0.019760427005756084
2021-03-24,0.014147199916945536,0.014882166005144266,0.015468375219753437,0.016157372900739084
2021-03-25,0.013214615119073516,0.013214615119073516,0.007582891483259313,0.009595399383356065
2021-03-26,-0.0039044181097007084,-0.0039044181097007084,-0.0029224250274897633,-0.003594723100855484
2021-03-29,-0.00996261102188384,-0.010006354667311574,-0.006280557437637798,-0.006280557437637798
2021-03-30,-0.005461940784549258,-0.004914554086358957,-0.0056789178702835825,-0.0056789178702835825
