季度,事件,名称,明细
2024Q4,入库,"div(ts_std(open,5),high)",专属zz500 IC=+0.076 方向=+1
2024Q4,入库,"ts_std(slog(ema(sub(open,volume),60)),5)",专属zz500 IC=+0.100 方向=+1
2024Q4,入库,"ssqrt(ts_std(amount,5))",专属zz500 IC=+0.056 方向=+1
2024Q4,入库,"ts_rank(ts_std(amount,20),5)",专属zz500 IC=+0.023 方向=+1
2024Q4,入库,"ts_std(close,20)",专属zz500 IC=+0.163 方向=+1
2024Q4,入库,"ssqrt(ts_corr(open,close,40))",专属zz500 IC=+0.065 方向=+1
2024Q4,入库,"ts_std(delta(amount,10),5)",专属zz500 IC=+0.082 方向=+1
2024Q4,入库,"ts_std(ts_std(amount,5),3)",专属zz1000 IC=+0.039 方向=+1
2024Q4,入库,"ts_std(amount,5)",专属zz1000 IC=+0.131 方向=+1
2024Q4,入库,"ts_std(ts_std(high,5),3)",专属zz1000 IC=+0.063 方向=+1
2024Q4,入库,"delay(add(delay(high,40),delay(high,244)),244)",专属cyb IC=+0.079 方向=-1
2024Q4,入库,"abs(delta(close,20))",专属cyb IC=+0.139 方向=+1
2024Q4,入库,"delay(delay(high,244),244)",专属cyb IC=+0.081 方向=-1
2024Q4,入库,"ts_std(slog(returns),3)",专属cyb IC=+0.064 方向=+1
2024Q4,入库,"ts_std(slog(high),10)",专属cyb IC=+0.078 方向=+1
2024Q4,入库,"abs(ts_decay_linear(returns,20))",专属cyb IC=+0.105 方向=+1
2024Q4,入库,"ts_corr(open,returns,5)",专属cyb IC=+0.053 方向=+1
2024Q4,入库,"delay(ts_corr(high,returns,40),3)",专属cyb IC=+0.128 方向=+1
2024Q4,入库,"ts_min(ts_min(delta(ts_min(entropy120,5),60),5),10)",专属kc50 IC=+0.106 方向=-1
2024Q4,入库,"ts_mean(amount,40)",专属kc50 IC=+0.123 方向=-1
2024Q4,入库,"ts_slope(entropy120,60)",专属kc50 IC=+0.055 方向=-1
2024Q4,入库,"neg(ts_corr(close,high,5))",专属kc50 IC=+0.060 方向=-1
2024Q4,入库,volume,专属hongli IC=+0.065 方向=+1
2024Q4,入库,"add(ts_min(high,120),ema(high,60))",专属hongli IC=+0.100 方向=-1
2024Q4,入库,"ts_rank(ts_tsi(ts_slope(volume,10),60),10)",专属hongli IC=+0.109 方向=+1
2024Q4,入库,"div(add(open,returns),div(beta120,open))",专属hongli IC=+0.203 方向=-1
2024Q4,入库,"ts_tsi(ts_er(volume,5),60)",专属hongli IC=+0.073 方向=+1
2024Q4,入库,"ts_tsi(ts_argmax(volume,10),60)",专属hongli IC=+0.048 方向=-1
2024Q4,入库,"ts_min(close,120)",专属hongli IC=+0.048 方向=-1
2025Q1,立即退役,"ts_argmax(mul(ts_mean(close,3),div(low,volume)),60)",IC=-0.050
2025Q1,立即退役,"ssqrt(ts_tsi(ts_min(mul(returns,returns),5),244))",IC=-0.028
2025Q1,立即退役,"ts_std(ts_tsi(add(returns,high),40),3)",IC=-0.025
2025Q1,立即退役,"ts_min(amount,10)",IC=-0.049
2025Q1,黄牌退役,"ts_min(abs(returns),20)",IC=-0.017
2025Q1,立即退役,"mul(returns,delta(returns,10))",IC=-0.032
2025Q1,立即退役,"abs(delta(returns,3))",IC=-0.094
2025Q1,立即退役,"sign(ts_argmax(close,60))",IC=-0.021
2025Q1,立即退役,"ts_zscore(abs(returns),3)",IC=-0.027
2025Q1,立即退役,"add(ssqrt(ts_max(returns,3)),abs(returns))",IC=-0.020
2025Q1,立即退役,"ts_std(ts_rank(returns,60),5)",IC=-0.034
2025Q1,立即退役,"ts_rank(mul(ts_zscore(close,10),ts_er(volume,244)),60)",IC=-0.036
2025Q1,立即退役,"div(mul(volume,ts_std(returns,20)),div(mul(volume,ts_std(ret",IC=-0.035
2025Q1,立即退役,"div(div(ts_std(div(ts_std(returns,3),beta120),3),beta120),be",IC=-0.085
2025Q1,立即退役,"ts_std(mul(volume,mul(mul(ts_std(returns,3),ts_zscore(high,2",IC=-0.057
2025Q1,立即退役,"ts_max(ssqrt(returns),10)",IC=-0.042
2025Q1,立即退役,"ts_std(div(div(ts_std(sub(open,close),3),beta120),beta120),3",IC=-0.023
2025Q1,立即退役,"div(ssqrt(returns),ts_zscore(low,120))",IC=-0.053
2025Q1,立即退役,"ts_std(div(ts_mean(returns,3),close),3)",IC=-0.041
2025Q1,立即退役,"delay(ts_sum(returns,244),120)",IC=-0.041
2025Q1,立即退役,"ts_std(ssqrt(ts_std(high,40)),3)",IC=-0.057
2025Q1,立即退役,"ts_std(ts_std(ts_std(ts_std(volume,40),40),3),3)",IC=-0.049
2025Q1,立即退役,"ts_decay_linear(mul(ts_tsi(ts_min(beta120,244),244),ts_tsi(d",IC=-0.073
2025Q1,立即退役,"ts_argmax(delta(sign(returns),244),120)",IC=-0.041
2025Q1,黄牌退役,"ema(ssqrt(volume),120)",IC=-0.000
2025Q1,立即退役,"ts_zscore(ts_tsi(div(ts_tsi(abs(returns),40),abs(returns)),4",IC=-0.028
2025Q1,立即退役,"ts_slope(ts_max(volume,20),3)",IC=-0.109
2025Q1,立即退役,abs(ssqrt(returns)),IC=-0.063
2025Q1,立即退役,"delay(delay(open,244),40)",IC=-0.022
2025Q1,立即退役,"ts_argmin(ts_slope(low,3),20)",IC=-0.032
2025Q1,立即退役,"ts_corr(ts_decay_linear(open,3),mul(ssqrt(beta120),ts_decay_",IC=-0.090
2025Q1,立即退役,"ts_corr(ts_decay_linear(close,60),neg(add(high,beta120)),20)",IC=-0.026
2025Q1,立即退役,"ts_corr(delay(close,5),delay(close,5),20)",IC=-0.034
2025Q1,立即退役,"abs(ts_slope(ts_decay_linear(close,60),5))",IC=-0.036
2025Q1,立即退役,"sign(ts_er(open,20))",IC=-0.037
2025Q1,立即退役,"ts_tsi(ts_std(returns,3),244)",IC=-0.069
2025Q1,立即退役,"ts_min(delay(ema(returns,10),120),3)",IC=-0.022
2025Q1,立即退役,"ts_corr(delta(open,10),delta(open,10),40)",IC=-0.059
2025Q1,立即退役,"ts_slope(ts_argmax(ts_min(close,3),5),3)",IC=-0.026
2025Q1,立即退役,"div(abs(ts_slope(ts_rank(ts_argmax(amount,20),5),10)),ts_ran",IC=-0.023
2025Q1,立即退役,"ts_rank(ts_max(volume,20),5)",IC=-0.125
2025Q1,立即退役,"delta(ts_corr(beta120,entropy120,10),10)",IC=-0.032
2025Q1,立即退役,"ts_er(ts_argmax(entropy120,3),60)",IC=-0.038
2025Q1,立即退役,"ts_rank(ts_std(amount,20),5)",IC=-0.040
2025Q1,立即退役,"ts_tsi(ts_argmax(volume,10),60)",IC=-0.072
2025Q1,复职,"slog(div(low,high))",场外IC=+0.157
2025Q1,复职,"ts_er(ts_rank(returns,3),40)",场外IC=+0.032
2025Q1,复职,"ts_zscore(ts_zscore(ts_er(slog(returns),40),3),3)",场外IC=+0.060
2025Q1,复职,"ts_zscore(ts_zscore(ts_slope(ts_rank(returns,5),5),5),120)",场外IC=+0.041
2025Q1,复职,"ts_zscore(ts_slope(ts_rank(returns,244),5),5)",场外IC=+0.049
2025Q1,复职,"neg(neg(ts_argmin(beta120,20)))",场外IC=+0.034
2025Q1,复职,"div(ts_std(ssqrt(add(mul(beta120,close),ts_slope(entropy120,",场外IC=+0.041
2025Q1,复职,"abs(delta(close,10))",场外IC=+0.097
2025Q1,复职,"ts_er(ts_rank(returns,10),3)",场外IC=+0.038
2025Q1,复职,"abs(mul(mul(returns,mul(ts_max(returns,120),ts_std(high,10))",场外IC=+0.150
2025Q1,复职,"mul(ts_max(returns,120),ts_std(high,10))",场外IC=+0.138
2025Q1,复职,"abs(ts_std(sub(ema(high,20),ts_decay_linear(high,60)),3))",场外IC=+0.079
2025Q1,复职,"ts_std(ts_std(returns,3),5)",场外IC=+0.066
2025Q1,复职,"ts_std(div(high,low),3)",场外IC=+0.132
2025Q1,复职,"abs(ts_zscore(div(amount,entropy120),10))",场外IC=+0.062
2025Q1,复职,"ts_std(ts_std(ts_std(ts_std(amount,40),3),3),3)",场外IC=+0.032
2025Q1,复职,"ts_std(abs(ts_mean(returns,20)),3)",场外IC=+0.116
2025Q1,复职,"ts_er(sub(high,low),60)",场外IC=+0.061
2025Q1,复职,"div(ts_max(low,20),ts_std(ts_sum(volume,120),5))",场外IC=+0.026
2025Q1,复职,"ts_max(ts_tsi(volume,244),10)",场外IC=+0.140
2025Q1,复职,"ts_zscore(ts_tsi(ts_tsi(delta(div(open,high),5),40),40),60)",场外IC=+0.035
2025Q1,复职,"delta(abs(ts_zscore(volume,20)),60)",场外IC=+0.111
2025Q1,入库,"ts_slope(ts_min(ts_min(low,244),244),10)",专属hs300 IC=+0.162 方向=-1
2025Q1,入库,"ts_argmax(delay(entropy120,40),3)",专属hs300 IC=+0.070 方向=+1
2025Q1,入库,"ts_min(entropy120,3)",专属hs300 IC=+0.050 方向=-1
2025Q1,入库,"ts_min(delta(ts_zscore(high,60),120),3)",专属hs300 IC=+0.112 方向=-1
2025Q1,入库,neg(abs(abs(returns))),专属hs300 IC=+0.069 方向=-1
2025Q1,入库,"mul(sub(open,sub(high,slog(open))),ts_sum(abs(beta120),40))",专属hs300 IC=+0.094 方向=-1
2025Q1,入库,"ssqrt(ts_std(delta(volume,20),3))",专属hs300 IC=+0.038 方向=+1
2025Q1,入库,"abs(div(sub(close,neg(open)),high))",专属zz500 IC=+0.180 方向=-1
2025Q1,入库,"div(sub(close,abs(ts_std(close,5))),high)",专属zz500 IC=+0.151 方向=-1
2025Q1,入库,"ts_tsi(abs(returns),40)",专属zz500 IC=+0.113 方向=+1
2025Q1,入库,"abs(ts_mean(abs(abs(ts_mean(returns,10))),10))",专属zz500 IC=+0.096 方向=+1
2025Q1,入库,"ts_std(abs(returns),3)",专属zz500 IC=+0.042 方向=+1
2025Q1,入库,"abs(delta(amount,20))",专属zz500 IC=+0.085 方向=+1
2025Q1,入库,"ts_std(low,40)",专属zz500 IC=+0.065 方向=+1
2025Q1,入库,"abs(ema(returns,10))",专属zz500 IC=+0.106 方向=+1
2025Q1,入库,"ts_std(ts_sum(amount,5),5)",专属zz500 IC=+0.101 方向=+1
2025Q1,入库,"div(ts_max(sub(high,entropy120),3),open)",专属zz1000 IC=+0.116 方向=+1
2025Q1,入库,"ts_std(low,10)",专属zz1000 IC=+0.113 方向=+1
2025Q1,入库,"ts_std(abs(mul(returns,low)),10)",专属zz1000 IC=+0.055 方向=+1
2025Q1,入库,"ts_std(sub(high,open),5)",专属zz1000 IC=+0.019 方向=+1
2025Q1,入库,"neg(ts_std(low,5))",专属zz1000 IC=+0.062 方向=-1
2025Q1,入库,"ts_std(ts_std(high,20),5)",专属zz1000 IC=+0.068 方向=+1
2025Q1,入库,"ts_std(ssqrt(returns),5)",专属zz1000 IC=+0.060 方向=+1
2025Q1,入库,"abs(ts_corr(close,ts_std(ts_sum(close,20),3),20))",专属cyb IC=+0.049 方向=+1
2025Q1,入库,"neg(ts_corr(high,close,20))",专属cyb IC=+0.164 方向=-1
2025Q1,入库,"ts_std(ts_sum(high,20),3)",专属cyb IC=+0.084 方向=+1
2025Q1,入库,"ts_max(neg(ts_max(neg(returns),244)),10)",专属cyb IC=+0.070 方向=-1
2025Q1,入库,"ts_corr(add(beta120,mul(low,beta120)),open,20)",专属cyb IC=+0.080 方向=+1
2025Q1,入库,"ts_min(returns,120)",专属cyb IC=+0.067 方向=-1
2025Q1,入库,"ts_sum(neg(ts_corr(high,close,20)),20)",专属cyb IC=+0.059 方向=-1
2025Q1,入库,"ts_rank(ts_sum(ts_corr(high,close,20),20),3)",专属cyb IC=+0.076 方向=+1
2025Q1,入库,"ts_corr(high,open,20)",专属cyb IC=+0.117 方向=+1
2025Q1,入库,"ts_std(neg(returns),3)",专属cyb IC=+0.047 方向=+1
2025Q1,入库,"ts_rank(neg(ts_corr(open,open,20)),20)",专属cyb IC=+0.142 方向=-1
2025Q1,入库,"mul(close,ts_min(mul(ts_min(ts_min(amount,20),120),ts_std(ts_er(amount,5),20)),2",专属kc50 IC=+0.082 方向=-1
2025Q1,入库,"mul(open,mul(ts_min(ts_min(ts_min(amount,20),20),20),ts_min(ts_er(volume,5),60))",专属kc50 IC=+0.086 方向=+1
2025Q1,入库,"mul(open,mul(ts_min(ts_min(ts_min(amount,20),20),20),ts_min(ts_min(delta(amount,",专属kc50 IC=+0.113 方向=+1
2025Q1,入库,"mul(ts_min(volume,20),ts_min(ts_er(volume,5),20))",专属kc50 IC=+0.041 方向=+1
2025Q1,入库,"mul(ts_min(open,20),ts_min(ts_er(volume,5),20))",专属kc50 IC=+0.033 方向=+1
2025Q1,入库,"mul(open,mul(ts_min(ts_min(ts_min(amount,20),20),20),ts_min(ts_er(volume,10),20)",专属kc50 IC=+0.069 方向=+1
2025Q1,入库,"mul(open,mul(ts_min(ts_min(ts_min(amount,20),20),20),ts_min(ts_er(high,5),20)))",专属kc50 IC=+0.102 方向=+1
2025Q1,入库,"abs(sub(ts_min(returns,3),neg(returns)))",专属hongli IC=+0.104 方向=+1
2025Q1,入库,"add(ts_min(high,40),open)",专属hongli IC=+0.166 方向=-1
2025Q1,入库,"ts_slope(ts_slope(low,5),3)",专属hongli IC=+0.072 方向=+1
2025Q1,入库,"ts_corr(ssqrt(close),low,120)",专属hongli IC=+0.064 方向=-1
2025Q1,入库,"ts_zscore(ts_zscore(ts_argmin(ts_rank(amount,40),60),120),244)",专属hongli IC=+0.022 方向=-1
2025Q1,入库,"ts_argmin(amount,20)",专属hongli IC=+0.058 方向=-1
2025Q2,立即退役,元老:双均线20/120,IC=-0.023
2025Q2,立即退役,"delta(ts_zscore(ts_zscore(neg(div(close,low)),10),5),5)",IC=-0.023
2025Q2,立即退役,"ts_er(div(low,close),5)",IC=-0.079
2025Q2,黄牌退役,"ts_rank(abs(returns),3)",IC=-0.003
2025Q2,立即退役,"mul(ts_std(returns,5),div(entropy120,low))",IC=-0.065
2025Q2,立即退役,"div(low,ts_std(ts_std(amount,5),10))",IC=-0.070
2025Q2,立即退役,"ts_rank(div(high,low),20)",IC=-0.057
2025Q2,立即退役,"ts_zscore(sub(high,open),20)",IC=-0.026
2025Q2,立即退役,"neg(div(high,ts_zscore(returns,5)))",IC=-0.082
2025Q2,立即退役,"ssqrt(abs(div(ts_decay_linear(slog(returns),120),close)))",IC=-0.060
2025Q2,立即退役,"div(ts_sum(abs(open),5),mul(sub(open,ts_std(ts_std(volume,40",IC=-0.028
2025Q2,立即退役,"ts_std(high,60)",IC=-0.034
2025Q2,立即退役,"abs(mul(ts_tsi(volume,60),volume))",IC=-0.032
2025Q2,立即退役,"ts_decay_linear(ts_zscore(ts_slope(amount,5),5),244)",IC=-0.033
2025Q2,立即退役,"ts_er(ts_argmax(slog(volume),5),40)",IC=-0.022
2025Q2,立即退役,"ts_corr(ts_zscore(abs(volume),10),beta120,244)",IC=-0.029
2025Q2,立即退役,"abs(mul(returns,ts_slope(open,40)))",IC=-0.021
2025Q2,立即退役,"abs(mul(mul(ts_slope(ts_slope(volume,3),40),mul(ts_slope(vol",IC=-0.023
2025Q2,立即退役,"ts_std(div(delta(close,5),ts_min(delta(low,5),244)),3)",IC=-0.046
2025Q2,立即退役,"abs(mul(volume,mul(ts_zscore(div(amount,entropy120),10),ts_t",IC=-0.027
2025Q2,立即退役,"ts_decay_linear(mul(ts_tsi(beta120,244),ts_tsi(beta120,244))",IC=-0.029
2025Q2,立即退役,"ts_argmin(entropy120,10)",IC=-0.023
2025Q2,立即退役,"abs(ts_er(volume,60))",IC=-0.052
2025Q2,立即退役,"ts_er(sub(high,low),60)",IC=-0.064
2025Q2,立即退役,"abs(ts_tsi(low,20))",IC=-0.026
2025Q2,立即退役,"delta(abs(returns),60)",IC=-0.021
2025Q2,立即退役,"div(ts_max(low,20),ts_std(ts_sum(volume,120),5))",IC=-0.046
2025Q2,立即退役,"delta(mul(returns,returns),60)",IC=-0.049
2025Q2,立即退役,"abs(div(ts_zscore(sub(beta120,amount),60),low))",IC=-0.028
2025Q2,立即退役,"sub(abs(ts_argmax(ts_er(low,40),120)),ts_argmax(ema(low,120)",IC=-0.037
2025Q2,黄牌退役,"ts_std(ts_argmin(ts_rank(ts_decay_linear(ts_argmin(beta120,3",IC=-0.004
2025Q2,立即退役,"ts_std(ts_argmax(entropy120,120),20)",IC=-0.034
2025Q2,立即退役,"ts_er(ts_std(close,5),244)",IC=-0.021
2025Q2,立即退役,"ts_slope(div(high,low),10)",IC=-0.023
2025Q2,立即退役,"ts_zscore(delta(abs(returns),60),10)",IC=-0.022
2025Q2,立即退役,"ts_zscore(ts_er(ts_tsi(div(low,high),40),60),10)",IC=-0.034
2025Q2,立即退役,"ts_zscore(ts_tsi(ts_tsi(abs(returns),60),40),60)",IC=-0.045
2025Q2,立即退役,"ts_tsi(ts_rank(ts_tsi(ts_rank(open,40),5),40),5)",IC=-0.061
2025Q2,立即退役,"ts_tsi(ts_slope(ts_rank(ts_rank(amount,120),40),20),5)",IC=-0.061
2025Q2,立即退役,"neg(delay(high,60))",IC=-0.038
2025Q2,立即退役,"abs(ts_zscore(slog(mul(high,slog(amount))),20))",IC=-0.021
2025Q2,立即退役,"ts_argmin(volume,20)",IC=-0.031
2025Q2,立即退役,"ts_min(ts_min(close,10),20)",IC=-0.037
2025Q2,立即退役,"ts_zscore(ts_std(ts_decay_linear(amount,20),5),244)",IC=-0.027
2025Q2,立即退役,"ts_tsi(ts_std(returns,5),40)",IC=-0.039
2025Q2,立即退役,"ts_argmin(delta(returns,10),20)",IC=-0.057
2025Q2,立即退役,"neg(ts_corr(add(low,high),ts_tsi(close,5),20))",IC=-0.063
2025Q2,立即退役,"ts_std(delta(delta(beta120,10),60),5)",IC=-0.042
2025Q2,立即退役,"ema(ts_argmin(ts_argmin(delta(high,3),3),3),5)",IC=-0.026
2025Q2,立即退役,"abs(mul(ts_tsi(amount,60),ts_argmin(ts_argmin(ts_argmin(high",IC=-0.074
2025Q2,立即退役,"ts_decay_linear(ts_argmin(ts_argmin(ts_slope(ts_slope(high,5",IC=-0.031
2025Q2,立即退役,"ts_min(slog(ts_max(amount,40)),3)",IC=-0.091
2025Q2,立即退役,"ts_corr(ts_rank(open,244),ts_argmin(amount,10),10)",IC=-0.025
2025Q2,立即退役,"ts_std(abs(abs(ema(high,60))),5)",IC=-0.044
2025Q2,黄牌退役,"ema(abs(sub(high,open)),3)",IC=-0.001
2025Q2,立即退役,"ts_argmax(beta120,10)",IC=-0.048
2025Q2,立即退役,"ts_min(slog(ts_argmin(returns,10)),3)",IC=-0.038
2025Q2,立即退役,"ts_min(ts_min(ts_argmax(open,5),3),3)",IC=-0.071
2025Q2,立即退役,"ts_argmax(ts_zscore(close,5),10)",IC=-0.047
2025Q2,立即退役,"ts_tsi(ts_zscore(returns,5),5)",IC=-0.058
2025Q2,立即退役,"mul(entropy120,add(entropy120,ts_rank(ts_er(ts_argmax(entrop",IC=-0.079
2025Q2,立即退役,"mul(close,ts_rank(ts_er(ts_er(ts_argmax(entropy120,3),60),60",IC=-0.039
2025Q2,立即退役,"ts_argmax(ts_er(ts_argmax(entropy120,3),60),3)",IC=-0.064
2025Q2,立即退役,"ts_tsi(ts_er(volume,5),60)",IC=-0.039
2025Q2,立即退役,"mul(ts_min(volume,20),ts_min(ts_er(volume,5),20))",IC=-0.064
2025Q2,立即退役,"mul(ts_min(open,20),ts_min(ts_er(volume,5),20))",IC=-0.074
2025Q2,复职,"abs(ts_max(div(ts_decay_linear(mul(returns,beta120),10),beta",场外IC=+0.068
2025Q2,复职,"ts_tsi(ts_rank(open,5),40)",场外IC=+0.086
2025Q2,复职,"slog(mul(ts_argmax(beta120,20),ts_sum(amount,3)))",场外IC=+0.074
2025Q2,复职,"ts_std(div(close,high),3)",场外IC=+0.149
2025Q2,复职,"mul(add(ts_std(low,120),volume),ts_std(delta(high,120),20))",场外IC=+0.112
2025Q2,复职,"ts_zscore(volume,20)",场外IC=+0.050
2025Q2,复职,"div(ts_argmax(volume,40),sub(high,low))",场外IC=+0.064
2025Q2,复职,"abs(mul(ts_zscore(volume,10),entropy120))",场外IC=+0.051
2025Q2,复职,"ts_std(neg(delta(abs(returns),244)),3)",场外IC=+0.092
2025Q2,复职,"ts_std(close,40)",场外IC=+0.101
2025Q2,复职,"abs(ts_zscore(slog(amount),20))",场外IC=+0.071
2025Q2,复职,"ts_min(ts_decay_linear(ssqrt(ts_std(open,40)),244),244)",场外IC=+0.024
2025Q2,复职,"sign(ts_argmax(high,10))",场外IC=+0.068
2025Q2,复职,"mul(delta(delta(mul(returns,returns),40),40),ssqrt(delta(ts_",场外IC=+0.101
2025Q2,复职,"ts_argmin(delta(abs(returns),40),3)",场外IC=+0.040
2025Q2,复职,"ts_corr(ts_corr(ts_min(entropy120,5),returns,10),open,3)",场外IC=+0.089
2025Q2,复职,"delay(delay(ssqrt(returns),20),20)",场外IC=+0.050
2025Q2,复职,"delta(ts_std(high,3),10)",场外IC=+0.032
2025Q2,复职,"div(high,sub(sub(open,high),returns))",场外IC=+0.098
2025Q2,复职,"ts_rank(mul(beta120,high),3)",场外IC=+0.049
2025Q2,入库,"add(ts_tsi(open,5),entropy120)",专属hs300 IC=+0.097 方向=-1
2025Q2,入库,"ts_tsi(ts_min(ts_tsi(close,5),5),5)",专属hs300 IC=+0.075 方向=-1
2025Q2,入库,"add(ts_tsi(ts_slope(open,5),5),entropy120)",专属hs300 IC=+0.052 方向=-1
2025Q2,入库,"ts_tsi(mul(open,entropy120),5)",专属hs300 IC=+0.151 方向=-1
2025Q2,入库,"delay(ts_tsi(ts_std(ts_argmax(low,20),244),244),10)",专属hs300 IC=+0.065 方向=-1
2025Q2,入库,"ts_tsi(ts_sum(ts_argmin(amount,60),244),120)",专属hs300 IC=+0.016 方向=+1
2025Q2,入库,"add(ts_std(beta120,244),entropy120)",专属hs300 IC=+0.068 方向=-1
2025Q2,入库,"add(ts_std(beta120,40),open)",专属hs300 IC=+0.198 方向=-1
2025Q2,入库,"ema(abs(div(close,high)),3)",专属zz500 IC=+0.202 方向=-1
2025Q2,入库,"ts_std(ema(abs(mul(returns,amount)),3),3)",专属zz500 IC=+0.042 方向=+1
2025Q2,入库,"ts_max(div(low,high),3)",专属zz500 IC=+0.134 方向=-1
2025Q2,入库,"ts_std(sub(low,high),3)",专属zz500 IC=+0.065 方向=+1
2025Q2,入库,"abs(ts_zscore(amount,20))",专属zz500 IC=+0.109 方向=+1
2025Q2,入库,"delay(div(low,high),3)",专属zz500 IC=+0.057 方向=-1
2025Q2,入库,"ts_min(abs(mul(returns,high)),3)",专属zz500 IC=+0.096 方向=+1
2025Q2,入库,"ts_tsi(open,5)",专属zz500 IC=+0.101 方向=-1
2025Q2,入库,"ts_std(delta(open,3),5)",专属zz1000 IC=+0.042 方向=+1
2025Q2,入库,"ts_std(abs(open),5)",专属zz1000 IC=+0.059 方向=+1
2025Q2,入库,"sub(sub(ts_std(ts_std(open,3),5),ts_zscore(high,60)),ts_er(high,120))",专属zz1000 IC=+0.090 方向=+1
2025Q2,入库,"ts_std(abs(amount),5)",专属zz1000 IC=+0.137 方向=+1
2025Q2,入库,"ts_std(ts_std(close,5),5)",专属zz1000 IC=+0.140 方向=+1
2025Q2,入库,"ts_std(ts_std(abs(returns),3),5)",专属zz1000 IC=+0.093 方向=+1
2025Q2,入库,"ts_tsi(ts_rank(div(close,ts_tsi(volume,5)),10),5)",专属cyb IC=+0.021 方向=-1
2025Q2,入库,"ts_tsi(ts_tsi(ts_mean(ts_rank(volume,10),5),5),120)",专属cyb IC=+0.048 方向=-1
2025Q2,入库,"ema(div(close,high),10)",专属cyb IC=+0.218 方向=-1
2025Q2,入库,"ts_er(ts_mean(ts_argmax(returns,40),10),10)",专属cyb IC=+0.063 方向=-1
2025Q2,入库,"div(ts_min(returns,120),entropy120)",专属cyb IC=+0.061 方向=-1
2025Q2,入库,"delta(ts_mean(ts_argmax(high,40),10),10)",专属cyb IC=+0.062 方向=-1
2025Q2,入库,"ts_argmax(ema(ts_er(volume,5),5),40)",专属cyb IC=+0.017 方向=-1
2025Q2,入库,"div(ts_min(returns,120),returns)",专属cyb IC=+0.090 方向=+1
2025Q2,入库,"ts_slope(sub(ts_argmin(sub(entropy120,returns),60),entropy120),3)",专属kc50 IC=+0.096 方向=-1
2025Q2,入库,"ts_slope(div(ts_argmin(sub(entropy120,returns),60),entropy120),3)",专属kc50 IC=+0.095 方向=-1
2025Q2,入库,"ts_slope(sub(ts_argmin(sub(entropy120,returns),40),entropy120),3)",专属kc50 IC=+0.117 方向=-1
2025Q2,入库,"ts_tsi(ts_tsi(open,5),5)",专属kc50 IC=+0.067 方向=-1
2025Q2,入库,"mul(entropy120,ts_decay_linear(high,120))",专属kc50 IC=+0.022 方向=-1
2025Q2,入库,"ts_zscore(ts_argmin(ts_zscore(ts_argmin(ts_rank(entropy120,20),20),244),20),244)",专属hongli IC=+0.017 方向=-1
2025Q2,入库,"ts_zscore(ts_argmin(ts_argmin(ts_zscore(entropy120,20),20),20),120)",专属hongli IC=+0.043 方向=-1
2025Q2,入库,"ts_zscore(delay(open,3),3)",专属hongli IC=+0.081 方向=-1
2025Q2,入库,"abs(add(ts_zscore(volume,10),returns))",专属hongli IC=+0.057 方向=+1
2025Q2,入库,"ts_zscore(ts_argmin(ts_zscore(entropy120,244),20),244)",专属hongli IC=+0.075 方向=-1
2025Q2,入库,"ts_er(ts_er(open,5),5)",专属hongli IC=+0.040 方向=-1
2025Q2,入库,"ts_argmin(ts_zscore(delta(entropy120,20),20),20)",专属hongli IC=+0.043 方向=-1
2025Q3,立即退役,"sub(high,open)",IC=-0.033
2025Q3,立即退役,"ts_er(ts_rank(returns,10),3)",IC=-0.033
2025Q3,立即退役,"ts_zscore(ts_std(ts_max(close,60),120),3)",IC=-0.034
2025Q3,立即退役,"ts_zscore(ts_sum(ts_zscore(returns,20),3),3)",IC=-0.064
2025Q3,立即退役,"ts_er(sub(open,high),40)",IC=-0.025
2025Q3,立即退役,"ts_std(ts_std(ts_std(ts_std(amount,40),3),3),3)",IC=-0.139
2025Q3,立即退役,"ts_argmax(ts_er(low,5),10)",IC=-0.022
2025Q3,立即退役,"ts_std(volume,244)",IC=-0.044
2025Q3,立即退役,"ts_min(low,244)",IC=-0.071
2025Q3,立即退役,"ts_argmin(ts_decay_linear(volume,40),3)",IC=-0.044
2025Q3,立即退役,"delta(delta(open,5),5)",IC=-0.024
2025Q3,立即退役,"div(ema(open,20),ts_min(ts_zscore(close,244),20))",IC=-0.051
2025Q3,立即退役,"ts_corr(ts_decay_linear(ts_decay_linear(low,3),3),close,20)",IC=-0.021
2025Q3,立即退役,"ts_argmin(ts_argmin(ts_argmin(ts_argmin(ts_slope(close,5),3)",IC=-0.036
2025Q3,立即退役,"ts_argmin(ts_argmin(ts_slope(ts_slope(close,5),5),3),3)",IC=-0.049
2025Q3,立即退役,"ts_min(ts_argmax(ts_tsi(close,5),10),3)",IC=-0.038
2025Q3,立即退役,"slog(ts_min(ts_min(amount,20),20))",IC=-0.042
2025Q3,黄牌退役,"delay(entropy120,120)",IC=-0.005
2025Q3,立即退役,"abs(delta(amount,20))",IC=-0.039
2025Q3,立即退役,"ts_tsi(ts_tsi(ts_mean(ts_rank(volume,10),5),5),120)",IC=-0.028
2025Q3,立即退役,"ts_slope(sub(ts_argmin(sub(entropy120,returns),60),entropy12",IC=-0.075
2025Q3,立即退役,"ts_slope(div(ts_argmin(sub(entropy120,returns),60),entropy12",IC=-0.058
2025Q3,复职,"add(returns,ts_std(ts_rank(returns,120),20))",场外IC=+0.034
2025Q3,复职,"div(ts_std(returns,20),low)",场外IC=+0.160
2025Q3,复职,"ts_decay_linear(high,40)",场外IC=+0.119
